id,sample_id,actual_class,actual_quantity,nn_pred_quantity,nn_pred_prob,nn_pred_energy,nn_pred_api,nn_pred_api_prob,nn_pred_api_energy
16319,53633,ampicillin,80,80,0.69488215,-7.27409,Ampicillin,0.99996924,15.729166
16324,53633,ampicillin,80,80,0.99156255,-4.528348,Ampicillin,0.9999063,15.304642
16330,53582,ampicillin,80,100,0.8228408,-6.6716394,Ampicillin,0.999574,14.058676
16351,53582,ampicillin,80,100,0.95115274,-6.2909646,Ampicillin,0.999723,14.49376
16355,53502,ampicillin,80,100,0.9846178,-5.0351377,Ampicillin,0.9998416,15.5679
16359,53502,ampicillin,80,100,0.49225298,-7.4505515,Ampicillin,0.9999175,15.53526
16370,53584,ampicillin,50,100,0.8876472,-4.177991,Ampicillin,0.9994649,13.823263
16380,53584,ampicillin,50,100,0.97869897,-2.5909693,Ampicillin,0.99967,13.97413
16385,53578,ampicillin,50,50,0.6344803,-5.28537,Ampicillin,0.97396004,10.161613
16389,53578,ampicillin,50,100,0.48872876,-4.6172857,Ampicillin,0.9997582,13.910336
16390,53490,ampicillin,50,20,0.6931679,-6.3582983,Ampicillin,0.99965477,13.397255
16404,53489,ampicillin,50,20,0.97816944,-5.2077017,Ampicillin,0.9971511,12.40809
16407,53513,ampicillin,50,20,0.9431373,-3.6799898,Ampicillin,0.99331516,12.147787
16408,53518,ampicillin,50,50,0.4722005,-6.0602612,Ampicillin,0.95587915,10.87364
16414,53578,ampicillin,50,100,0.60435635,-4.179839,Ampicillin,0.99979395,14.0349
16420,53513,ampicillin,50,50,0.6283952,-4.5288725,Ampicillin,0.9913483,11.644274
16421,53518,ampicillin,50,50,0.6846543,-6.2232656,Ampicillin,0.99026465,12.22516
16434,53562,ampicillin,20,20,0.9930616,-3.199799,Ampicillin,0.91057307,9.926706
16447,53512,ampicillin,20,20,0.9975057,-1.8312883,Ampicillin,0.99651045,12.237047
16454,53553,ampicillin,20,20,0.989604,-0.8558539,Ampicillin,0.9622708,9.834441
16455,53543,ampicillin,20,20,0.99999046,1.707023,Ampicillin,0.99838877,12.5039215
16456,53623,ampicillin,20,20,0.9999511,0.70735097,Ampicillin,0.9999248,15.017504
16462,53550,ampicillin,20,20,0.98900014,-4.6787987,Ampicillin,0.9824745,10.578317
16465,53553,ampicillin,20,20,0.9760418,-1.8366965,Ampicillin,0.89550364,9.14497
16466,53543,ampicillin,20,20,0.9999889,1.6923143,Ampicillin,0.9988772,12.426172
16467,53623,ampicillin,20,20,0.99997807,0.12816238,Ampicillin,0.99983513,14.38192
16468,53548,ampicillin,20,20,0.9999666,0.43731263,Ampicillin,0.9997136,14.201246
16473,53548,ampicillin,20,20,0.99995327,-0.34363508,Ampicillin,0.99933654,13.78194
16483,53550,ampicillin,20,20,0.99049616,-3.6714787,Ampicillin,0.9991697,12.959213
16491,53424,albendazole,100,100,0.9963343,-7.460234,Albendazole,0.99980515,16.477781
16492,53355,albendazole,100,50,0.4961637,-7.206335,Albendazole,0.99889225,14.866248
16493,53429,albendazole,100,80,0.99903935,-1.0943118,Albendazole,0.9998617,16.052729
16497,53355,albendazole,100,50,0.6005976,-6.907347,Albendazole,0.9997359,15.709762
16498,53429,albendazole,100,80,0.975774,-3.9050586,Albendazole,0.999808,15.771808
16504,53353,albendazole,100,100,0.6430224,-6.4953833,Albendazole,0.99971145,15.285161
16506,53328,albendazole,100,80,0.619179,-7.9583945,Albendazole,0.99975353,15.91833
16514,53329,albendazole,100,100,0.9317483,-4.4716783,Albendazole,0.9999026,17.269861
16515,53425,albendazole,100,100,0.95287323,-6.2398195,Albendazole,0.9995722,15.674649
16519,53353,albendazole,100,100,0.98342854,-4.3390126,Albendazole,0.9994821,14.269687
16530,53328,albendazole,100,80,0.9496323,-5.5607023,Albendazole,0.9993567,15.135154
16536,53329,albendazole,100,100,0.8654592,-5.642353,Albendazole,0.99978715,16.380623
16538,53430,albendazole,100,80,0.99823785,-5.0428348,Albendazole,0.9975545,15.411113
16541,53422,albendazole,80,20,0.9481915,-4.4672384,Albendazole,0.99491477,13.577479
16546,53422,albendazole,80,50,0.5362236,-6.0178604,Albendazole,0.9881755,14.121147
16554,53316,albendazole,80,80,0.99709356,-4.6644206,Albendazole,0.99077106,14.433523
16555,53316,albendazole,80,80,0.96050733,-7.366345,Albendazole,0.9598792,14.473001
16558,53406,albendazole,80,80,0.82532305,-7.114787,Albendazole,0.993458,14.993571
16567,53324,albendazole,80,80,0.9435547,-4.273292,Albendazole,0.99832636,16.188114
16571,53335,albendazole,80,80,0.5142982,-5.769986,Albendazole,0.99413955,15.311731
16572,53325,albendazole,80,80,0.9999958,-0.33928752,Albendazole,0.9996377,16.742313
16574,53327,albendazole,80,100,0.9803073,-9.181073,Albendazole,0.98510575,14.694631
16577,53316,albendazole,80,80,0.9951624,-5.6386247,Albendazole,0.9847751,14.809112
16579,53406,albendazole,80,80,0.83886653,-5.116609,Albendazole,0.9978054,15.799571
16581,53406,albendazole,80,80,0.9900433,-3.0582037,Albendazole,0.99867505,15.591695
16583,53324,albendazole,80,80,0.95936084,-4.5572987,Albendazole,0.9955323,15.55149
16588,53325,albendazole,80,80,0.999997,1.1403009,Albendazole,0.9990953,15.861928
16594,53335,albendazole,80,100,0.44286117,-5.033039,Albendazole,0.99080807,14.472734
16595,53327,albendazole,80,100,0.9274906,-8.423869,Albendazole,0.98987764,14.812061
16596,53324,albendazole,80,80,0.9721925,-4.338416,Albendazole,0.99206597,14.999595
16601,53312,albendazole,50,80,0.34374112,-5.848707,Albendazole,0.9998659,16.168055
16604,53414,albendazole,50,80,0.85711396,-6.386681,Albendazole,0.9971219,15.34084
16605,53304,albendazole,50,80,0.9904648,-3.207042,Albendazole,0.9997899,16.031643
16606,53313,albendazole,50,50,0.6529216,-5.8719854,Albendazole,0.9985208,15.648696
16608,53312,albendazole,50,80,0.8636462,-5.3576365,Albendazole,0.9998609,16.254759
16615,53315,albendazole,50,80,0.8883439,-5.2427297,Albendazole,0.99984694,16.034466
16616,53393,albendazole,50,80,0.7280118,-4.0358577,Albendazole,0.9993674,14.233807
16623,53396,albendazole,50,80,0.97482854,-4.111583,Albendazole,0.9941122,13.206633
16627,53393,albendazole,50,50,0.5815633,-5.319467,Albendazole,0.9996364,14.881214
16629,53313,albendazole,50,100,0.6456798,-5.753553,Albendazole,0.9984541,15.075553
16630,53414,albendazole,50,80,0.9849658,-5.706297,Albendazole,0.9943553,14.825997
16631,53304,albendazole,50,80,0.9992111,-1.2760017,Albendazole,0.99978524,15.977379
16632,53304,albendazole,50,80,0.9981117,-1.8983793,Albendazole,0.99960667,15.4851465
16647,53315,albendazole,50,80,0.92687553,-4.822395,Albendazole,0.9990489,14.328629
16648,53396,albendazole,50,80,0.7872824,-6.0608926,Albendazole,0.822207,11.115906
16650,53049,ciprofloxacin,100,100,0.9999509,-2.300253,Ciprofloxacin,0.97836167,11.672818
16657,53049,ciprofloxacin,100,100,0.999863,-1.9492106,Ciprofloxacin,0.98118925,12.2220545
16659,53040,ciprofloxacin,100,100,0.99914086,-3.5536609,Ciprofloxacin,0.9997341,13.367624
16665,53053,ciprofloxacin,100,100,0.99999976,1.688299,Ciprofloxacin,0.99975854,13.835683
16669,53040,ciprofloxacin,100,100,0.9994419,-3.5103414,Ciprofloxacin,0.9997912,13.607332
16670,53048,ciprofloxacin,100,100,0.7050448,-7.707079,Ciprofloxacin,0.9994398,13.040084
16673,53053,ciprofloxacin,100,100,0.9999994,1.348851,Ciprofloxacin,0.99979883,13.853147
16678,53145,ciprofloxacin,100,100,0.99990284,-2.5912037,Ciprofloxacin,0.99930155,13.047946
16680,53048,ciprofloxacin,100,100,0.9211135,-6.71322,Ciprofloxacin,0.999803,13.797602
16683,53151,ciprofloxacin,100,100,0.999941,-2.9417703,Ciprofloxacin,0.9989202,13.627034
16685,53150,ciprofloxacin,100,100,0.9833076,-5.434699,Ciprofloxacin,0.99434656,11.99038
16686,53234,ciprofloxacin,100,80,0.97840524,-4.3117437,Ciprofloxacin,0.708007,8.301688
16692,53145,ciprofloxacin,100,100,0.9999529,-1.4123403,Ciprofloxacin,0.9997962,13.77462
16696,53151,ciprofloxacin,100,100,0.99991584,-2.828429,Ciprofloxacin,0.99918133,13.686568
16698,53150,ciprofloxacin,100,100,0.99407697,-3.761894,Ciprofloxacin,0.99657106,12.158751
16702,53234,ciprofloxacin,100,80,0.9862266,-3.8758337,Ciprofloxacin,0.7699167,8.237539
16713,53137,ciprofloxacin,80,100,0.988906,-2.98465,Ciprofloxacin,0.97070026,10.926806
16714,53139,ciprofloxacin,80,100,0.6014983,-7.7189484,Ciprofloxacin,0.8960438,11.554535
16727,53065,ciprofloxacin,80,80,0.9835924,-5.750099,Ciprofloxacin,0.99510527,12.0926285
16736,53137,ciprofloxacin,80,100,0.9886818,-3.2226737,Ciprofloxacin,0.88419133,9.285806
16741,53170,ciprofloxacin,80,50,0.92000514,-6.1119976,Ciprofloxacin,0.9998161,14.107009
16745,53174,ciprofloxacin,80,50,0.99875903,-3.40798,Ciprofloxacin,0.9980167,13.267503
16747,53173,ciprofloxacin,80,50,0.9990559,-1.4458734,Ciprofloxacin,0.99982697,14.377369
16749,53066,ciprofloxacin,80,80,0.6177985,-7.2245555,Ciprofloxacin,0.99848527,12.85314
16752,53170,ciprofloxacin,80,50,0.796485,-6.7197766,Ciprofloxacin,0.99986005,14.218977
16756,53174,ciprofloxacin,80,50,0.99236417,-3.956854,Ciprofloxacin,0.998027,13.356578
16758,53173,ciprofloxacin,80,50,0.9968336,-1.6470503,Ciprofloxacin,0.99972886,14.313298
16761,53066,ciprofloxacin,80,20,0.7424434,-6.5008,Ciprofloxacin,0.9996383,13.726922
16762,53049,ciprofloxacin,100,100,0.9998945,-2.6863983,Ciprofloxacin,0.96343803,11.210472
16764,53065,ciprofloxacin,80,80,0.9971517,-3.1638927,Ciprofloxacin,0.9992107,12.999235
16772,53204,ciprofloxacin,50,50,0.98611,-4.240574,Ciprofloxacin,0.9987778,12.15067
16778,53153,ciprofloxacin,50,20,0.95594376,-3.1004665,Ciprofloxacin,0.9992318,12.801064
16782,53206,ciprofloxacin,50,50,0.9716024,-3.9275458,Ciprofloxacin,0.99817646,11.678505
16784,53204,ciprofloxacin,50,50,0.99018186,-3.4060197,Ciprofloxacin,0.9992331,12.470966
16786,53402,albendazole,20,20,0.66315925,-4.72507,Albendazole,0.9963056,12.290642
16796,53206,ciprofloxacin,50,50,0.9962245,-2.4228435,Ciprofloxacin,0.99785894,11.609953
16798,53099,ciprofloxacin,50,50,0.99980456,-1.0123664,Ciprofloxacin,0.99598384,12.445817
16806,53097,ciprofloxacin,50,50,0.9632228,-2.5392568,Ciprofloxacin,0.9998124,13.813428
16812,53099,ciprofloxacin,50,50,0.99962616,-1.3711483,Ciprofloxacin,0.9967679,12.845142
16819,53137,ciprofloxacin,80,100,0.42352945,-6.058422,Ciprofloxacin,0.94247806,10.898527
16820,53048,ciprofloxacin,100,100,0.98432803,-6.1457276,Ciprofloxacin,0.99933904,13.060529
16822,53053,ciprofloxacin,100,100,0.9999994,-0.17636113,Ciprofloxacin,0.98050904,11.735016
16830,53301,albendazole,20,20,0.93202925,-6.6030183,Albendazole,0.99566674,14.77114
16836,53150,ciprofloxacin,100,100,0.9967685,-2.5640054,Ciprofloxacin,0.9996792,13.046268
16850,53049,ciprofloxacin,100,100,0.99997544,-1.7986984,Ciprofloxacin,0.9828348,11.812591
16856,53053,ciprofloxacin,100,100,0.9999994,0.012084736,Ciprofloxacin,0.99813604,13.3792515
16862,53091,ciprofloxacin,50,50,0.98194677,-3.7230525,Ciprofloxacin,0.99947196,13.014609
16863,53090,ciprofloxacin,50,50,0.91249204,-4.4861794,Ciprofloxacin,0.99885595,13.214472
16866,53057,ciprofloxacin,20,100,0.9134921,-1.311647,Ciprofloxacin,0.9976737,11.55474
16867,53091,ciprofloxacin,50,50,0.941598,-4.3401885,Ciprofloxacin,0.9995352,13.422665
16868,53117,ciprofloxacin,20,20,0.99898773,-0.5893561,Ciprofloxacin,0.9831592,11.811853
16870,53117,ciprofloxacin,20,20,0.99813026,-1.3291191,Ciprofloxacin,0.9858496,11.697572
16871,53162,ciprofloxacin,20,20,0.99973255,0.07642845,Ciprofloxacin,0.9997546,12.885339
16873,53090,ciprofloxacin,50,50,0.9481231,-4.8713,Ciprofloxacin,0.9994584,13.468641
16878,53118,ciprofloxacin,20,20,0.99992645,2.629522,Ciprofloxacin,0.9871453,11.202687
16880,53166,ciprofloxacin,20,20,0.9902762,-2.4368203,Ciprofloxacin,0.9995499,13.791594
16882,53065,ciprofloxacin,80,20,0.80666614,-9.715232,Ciprofloxacin,0.99650687,10.259706
16888,53162,ciprofloxacin,20,20,0.9976392,-1.8943455,Ciprofloxacin,0.9971494,12.191555
16889,53160,ciprofloxacin,20,20,0.9960062,-0.6460034,Ciprofloxacin,0.9867085,10.998649
16895,53232,albendazole,20,20,0.61462456,-6.302246,Albendazole,0.87625414,11.4712305
16901,53048,ciprofloxacin,100,100,0.9914077,-5.220703,Ciprofloxacin,0.99979,13.872981
16906,53234,ciprofloxacin,100,80,0.6610377,-6.0394306,Ciprofloxacin,0.9553604,9.342098
16909,53232,albendazole,20,20,0.9282058,-5.5380297,Albendazole,0.9455266,12.368469
16914,53150,ciprofloxacin,100,100,0.9882984,-4.7247553,Ciprofloxacin,0.9993305,12.879953
16919,53040,ciprofloxacin,100,100,0.9994117,-3.1963396,Ciprofloxacin,0.9998896,14.074597
16922,53301,albendazole,20,20,0.9796157,-7.148527,Albendazole,0.9256684,13.325863
16924,53066,ciprofloxacin,80,100,0.6250703,-9.43836,Ciprofloxacin,0.9916197,11.170291
16926,53097,ciprofloxacin,50,50,0.9285283,-2.759232,Ciprofloxacin,0.99989045,14.07298
16927,53145,ciprofloxacin,100,100,0.9999894,0.9448431,Ciprofloxacin,0.9994398,13.611136
16946,53242,albendazole,20,20,0.9587786,-3.5266802,Albendazole,0.96337324,13.506799
16954,53151,ciprofloxacin,100,100,0.99999154,-1.853321,Ciprofloxacin,0.9991008,14.071357
16960,53303,albendazole,20,20,0.69363296,-4.8004494,Albendazole,0.9964478,13.390176
16966,53162,ciprofloxacin,20,20,0.9996333,0.20553513,Ciprofloxacin,0.99963784,12.741587
16968,53117,ciprofloxacin,20,20,0.9960544,-0.83329904,Ciprofloxacin,0.96385443,12.379699
16970,53118,ciprofloxacin,20,20,0.9998739,1.9560789,Ciprofloxacin,0.98348343,11.609511
16971,53057,ciprofloxacin,20,100,0.58592373,-1.0838649,Ciprofloxacin,0.9988912,12.331083
16974,53166,ciprofloxacin,20,20,0.9990288,-0.8827656,Ciprofloxacin,0.999843,14.327099
16976,53160,ciprofloxacin,20,20,0.97798836,-1.0885243,Ciprofloxacin,0.9892588,10.113474
16978,53117,ciprofloxacin,20,20,0.99926406,-0.58582747,Ciprofloxacin,0.9801191,12.411618
16984,53338,albendazole,20,20,0.89787674,-3.6796317,Albendazole,0.98687196,13.537664
16988,53242,albendazole,20,20,0.9490225,-3.8132427,Azithromycin,0.8268063,12.813739
16989,53234,ciprofloxacin,100,100,0.82500255,-5.52565,Ciprofloxacin,0.99486274,10.572652
16992,53145,ciprofloxacin,100,100,0.99998975,0.112056725,Ciprofloxacin,0.99987924,14.314049
16994,53243,albendazole,20,20,0.979859,-2.5537724,Albendazole,0.9683876,14.198782
17001,53040,ciprofloxacin,100,100,0.99967706,-2.8137252,Ciprofloxacin,0.9998221,13.565948
17003,53402,albendazole,20,20,0.5851643,-4.1841416,Albendazole,0.99955195,14.354463
17004,53151,ciprofloxacin,100,100,0.9999964,-0.22095451,Ciprofloxacin,0.995233,13.2138405
17006,53303,albendazole,20,20,0.9943169,-4.194373,Azithromycin,0.65202755,8.28754
17007,53243,albendazole,20,20,0.99061465,-1.8419573,Albendazole,0.627306,12.59793
17019,53057,ciprofloxacin,20,20,0.96097773,-0.3967053,Ciprofloxacin,0.9994124,12.356218
17027,53162,ciprofloxacin,20,20,0.9991855,-0.22100282,Ciprofloxacin,0.9996574,12.729615
17032,53117,ciprofloxacin,20,20,0.99277675,-0.38557976,Ciprofloxacin,0.9461606,12.21001
17038,53118,ciprofloxacin,20,20,0.9990459,1.0720509,Ciprofloxacin,0.98511523,12.223869
17041,53166,ciprofloxacin,20,20,0.9975085,-0.98978204,Ciprofloxacin,0.99984586,14.238609
17046,53160,ciprofloxacin,20,20,0.99701643,-0.22283228,Ciprofloxacin,0.92191017,8.02238
17048,53057,ciprofloxacin,20,20,0.894938,-0.71352077,Ciprofloxacin,0.99922323,12.193309
17056,53222,ciprofloxacin,20,20,0.99984825,1.9293938,Ciprofloxacin,0.9994104,12.928091
17063,53118,ciprofloxacin,20,20,0.99901986,0.86709434,Ciprofloxacin,0.9908007,11.933087
17065,53160,ciprofloxacin,20,20,0.9987153,0.09089519,Ciprofloxacin,0.8675046,7.366579
17070,53166,ciprofloxacin,20,20,0.99805593,-1.100181,Ciprofloxacin,0.9998313,14.122536
17078,53222,ciprofloxacin,20,20,0.99981755,1.6249616,Ciprofloxacin,0.9994754,12.910841
17091,53222,ciprofloxacin,20,20,0.99992263,1.4776583,Ciprofloxacin,0.99921536,12.648531
17092,53222,ciprofloxacin,20,20,0.999915,1.6796308,Ciprofloxacin,0.99949884,12.95012
17109,53126,lactose,100,100,0.6277313,-4.422989,Lactose,0.9948485,9.932786
17111,53121,lactose,100,100,0.96318376,-2.940369,Lactose,0.98082054,8.784592
17118,53126,lactose,100,100,0.7997114,-3.6630416,Lactose,0.95425665,8.933117
17120,53121,lactose,100,100,0.9902541,-2.2372231,Lactose,0.6520489,8.295537
17121,53124,lactose,100,100,0.97818065,-1.7863024,Lactose,0.9936406,10.278012
17124,53126,lactose,100,100,0.76656675,-2.1244311,Lactose,0.9869135,10.176024
17126,53121,lactose,100,100,0.8464837,-2.4247675,Lactose,0.8036649,8.800068
17127,53124,lactose,100,100,0.9888446,-3.9409626,Lactose,0.99423075,10.692175
17137,53211,lactose,100,100,0.99998367,2.1696928,Lactose,0.9071273,9.521851
17138,53208,lactose,100,100,0.99847883,-1.8610109,Lactose,0.9843583,8.7745
17142,53121,lactose,100,100,0.9435283,-2.2165384,Lactose,0.5380739,8.991611
17147,53126,lactose,100,100,0.87505454,-1.2280498,Lactose,0.9678287,9.635548
17150,53211,lactose,100,100,0.999949,0.69251215,Lactose,0.9045789,9.301405
17152,53226,lactose,100,100,0.9986407,-1.9128522,Lactose,0.9969848,10.4876795
17153,53124,lactose,100,100,0.9159345,-1.4694372,Lactose,0.9968786,10.722829
17155,53208,lactose,100,100,0.99916375,0.54498595,Lactose,0.8729015,8.19252
17158,53211,lactose,100,100,0.9999368,1.2788565,Lactose,0.85640275,8.473972
17162,53075,lactose,100,100,0.99998796,-0.37648982,Lactose,0.9221021,7.5251007
17345,52516,benzyl-penicillin,100,100,0.9987386,-1.6396269,Benzyl-Penicillin,0.9988288,13.07183
17379,52516,benzyl-penicillin,100,100,0.9995932,0.075781874,Benzyl-Penicillin,0.99924314,13.568032
17396,52516,benzyl-penicillin,100,100,0.9995604,0.8019996,Benzyl-Penicillin,0.9992576,13.403514
17431,52375,benzyl-penicillin,100,20,0.5422539,-6.43256,Benzyl-Penicillin,0.96533436,11.057976
17455,52369,benzyl-penicillin,100,100,0.77341676,-5.489298,Benzyl-Penicillin,0.97443277,11.499438
17458,52363,benzyl-penicillin,80,80,0.7394489,-4.689702,Benzyl-Penicillin,0.99665123,13.348402
17478,52363,benzyl-penicillin,80,80,0.7079103,-4.8184047,Benzyl-Penicillin,0.9965675,13.249618
17489,52363,benzyl-penicillin,80,20,0.3527609,-5.4714546,Benzyl-Penicillin,0.9858111,12.449503
17502,52349,benzyl-penicillin,80,100,0.9966935,-1.2648292,Benzyl-Penicillin,0.99905354,13.08493
17514,52349,benzyl-penicillin,80,100,0.98637307,-2.59699,Benzyl-Penicillin,0.99941206,13.261724
17535,52363,benzyl-penicillin,80,80,0.95889246,-3.1216285,Benzyl-Penicillin,0.99870694,13.2750635
17547,52422,benzyl-penicillin,80,80,0.49478725,-4.8957,Benzyl-Penicillin,0.99253654,12.853803
17556,52422,benzyl-penicillin,80,80,0.5559425,-6.3754444,Benzyl-Penicillin,0.99574536,13.11605
17560,52349,benzyl-penicillin,80,100,0.9809457,-2.4724169,Benzyl-Penicillin,0.99847907,12.445387
17564,52422,benzyl-penicillin,80,100,0.7303343,-4.3708415,Benzyl-Penicillin,0.99795145,13.113188
17597,52356,benzyl-penicillin,50,20,0.9216676,-1.4618571,Benzyl-Penicillin,0.9989548,12.573693
17617,52358,benzyl-penicillin,50,100,0.6847659,-4.7682915,Benzyl-Penicillin,0.9996147,13.759404
17650,52356,benzyl-penicillin,50,20,0.9900422,0.32178873,Benzyl-Penicillin,0.99920493,13.094277
17656,52358,benzyl-penicillin,50,100,0.6578933,-4.5048094,Benzyl-Penicillin,0.9996432,13.826584
17670,53198,benzyl-penicillin,20,20,0.9986173,0.4072462,Benzyl-Penicillin,0.9996233,13.074997
17707,53197,benzyl-penicillin,20,20,0.8499363,-5.414097,Benzyl-Penicillin,0.9987017,12.261646
17710,53198,benzyl-penicillin,20,20,0.99688464,0.53618205,Benzyl-Penicillin,0.99966824,13.443354
17720,53198,benzyl-penicillin,20,20,0.99949205,1.0359586,Benzyl-Penicillin,0.99959713,13.189984
17747,53197,benzyl-penicillin,20,100,0.56084025,-5.2722416,Benzyl-Penicillin,0.99792767,11.912428
17750,53198,benzyl-penicillin,20,20,0.99717003,-0.3623869,Benzyl-Penicillin,0.9995473,13.112698
17756,52530,benzyl-penicillin,20,20,0.99859446,1.326123,Benzyl-Penicillin,0.99905807,12.41121
17776,53180,isoniazid,100,100,0.99716836,-4.393629,Isoniazid,0.99991655,15.630865
17784,53180,isoniazid,100,100,0.98622084,-5.5925713,Isoniazid,0.9998779,15.35051
17793,53187,isoniazid,100,100,0.9998778,-0.8579417,Isoniazid,0.9998981,16.21237
17794,52340,isoniazid,100,100,0.9997944,-1.5395268,Isoniazid,0.9996991,16.009829
17799,52338,isoniazid,100,100,0.99876726,0.9080086,Isoniazid,0.99975234,15.924095
17808,52336,isoniazid,100,100,0.99935883,-1.5222011,Isoniazid,0.9999007,16.841793
17812,53180,isoniazid,100,100,0.9986773,-3.37607,Isoniazid,0.9999155,16.364464
17817,52336,isoniazid,100,100,0.9762631,-3.598112,Isoniazid,0.99987483,16.305159
17820,52209,isoniazid,100,100,0.83805233,-4.5671988,Isoniazid,0.99970406,15.70276
17823,52340,isoniazid,100,100,0.9995741,-1.3589463,Isoniazid,0.9998696,16.866179
17827,52338,isoniazid,100,100,0.9999752,2.2877643,Isoniazid,0.9996673,15.869282
17830,52336,isoniazid,100,100,0.99982077,-1.7921295,Isoniazid,0.99978,16.637423
17837,53180,isoniazid,100,100,0.99837387,-2.777355,Isoniazid,0.9998851,16.328384
17850,52221,isoniazid,100,100,0.8822697,-3.6057901,Isoniazid,0.9998429,16.08928
17859,52221,isoniazid,100,100,0.98769814,-2.3186185,Isoniazid,0.99901414,14.374273
17866,52340,isoniazid,100,100,0.9985127,-1.9948862,Isoniazid,0.9997751,16.798878
17871,52221,isoniazid,100,100,0.958937,-3.4519153,Isoniazid,0.9997818,16.39792
17888,52340,isoniazid,100,100,0.9934116,-2.429665,Isoniazid,0.99981767,16.871408
17933,52470,isoniazid,80,80,0.9958994,-4.949596,Isoniazid,0.9999293,16.7661
17934,52464,isoniazid,80,80,0.9797703,-3.6447196,Isoniazid,0.9999386,17.1756
17935,52469,isoniazid,80,80,0.9778907,-5.1856694,Isoniazid,0.9999056,16.788742
17937,52465,isoniazid,80,80,0.99766773,-3.6567955,Isoniazid,0.99992883,17.129208
17938,52465,isoniazid,80,80,0.97252494,-5.192583,Isoniazid,0.99989367,16.690437
17939,52469,isoniazid,80,80,0.7547647,-8.148243,Isoniazid,0.9998871,16.329685
17940,52464,isoniazid,80,80,0.9064355,-4.602961,Isoniazid,0.9999076,15.882974
17947,52323,isoniazid,80,80,0.9996145,-2.8917701,Isoniazid,0.99991775,17.108515
17948,52470,isoniazid,80,80,0.99717915,-4.8048916,Isoniazid,0.999895,16.725964
17949,52464,isoniazid,80,80,0.8588875,-4.890261,Isoniazid,0.99993324,17.102919
17950,52469,isoniazid,80,80,0.99069124,-4.4908757,Isoniazid,0.99988663,16.771763
17952,52465,isoniazid,80,80,0.9946408,-4.270735,Isoniazid,0.9999064,16.91118
17960,52223,isoniazid,80,100,0.5881484,-5.3957167,Isoniazid,0.99993515,17.174694
17962,52323,isoniazid,80,80,0.99850404,-3.589118,Isoniazid,0.9999225,17.151098
17968,52223,isoniazid,80,80,0.96120465,-4.1091375,Isoniazid,0.99995005,17.30405
17970,52321,isoniazid,80,100,0.93242097,-3.530005,Isoniazid,0.9997656,16.508993
17974,52321,isoniazid,80,80,0.5176829,-4.32394,Isoniazid,0.9997962,16.454659
17991,52463,isoniazid,50,50,0.96683395,-4.1173778,Isoniazid,0.9999398,17.118618
17992,52461,isoniazid,50,50,0.56138384,-6.2961407,Isoniazid,0.99988234,16.85179
17997,52441,isoniazid,50,100,0.8636932,-6.089549,Isoniazid,0.9998276,16.296066
17998,52456,isoniazid,50,80,0.9484291,-5.3474293,Isoniazid,0.9991615,15.244521
18001,52321,isoniazid,80,20,0.651992,-7.7978888,Isoniazid,0.99852777,13.476192
18005,52465,isoniazid,80,80,0.9932935,-5.0120244,Isoniazid,0.9999269,16.793795
18011,52321,isoniazid,80,100,0.6735793,-5.287342,Isoniazid,0.99980456,16.060818
18012,52464,isoniazid,80,80,0.9778917,-4.3866296,Isoniazid,0.9999523,17.003735
18032,52463,isoniazid,50,50,0.987472,-3.1169274,Isoniazid,0.9999249,16.91797
18033,52461,isoniazid,50,50,0.81554306,-5.550543,Isoniazid,0.9998416,16.69585
18039,52469,isoniazid,80,80,0.8806046,-6.9930973,Isoniazid,0.99991524,16.49165
18040,52494,isoniazid,20,20,0.9990355,-0.15794152,Isoniazid,0.99966943,14.951443
18041,52478,isoniazid,50,100,0.49072945,-7.3258996,Isoniazid,0.9997917,16.195913
18042,52494,isoniazid,20,20,0.9999062,1.8528214,Isoniazid,0.9994698,15.535084
18043,52223,isoniazid,80,80,0.52248615,-5.7366314,Isoniazid,0.9999522,16.936914
18050,52921,isoniazid,20,20,0.9999745,-0.4748633,Isoniazid,0.99927396,14.364975
18051,52500,isoniazid,20,20,0.65921944,-2.7276733,Isoniazid,0.9999162,16.638296
18054,52470,isoniazid,80,80,0.9544781,-7.306241,Isoniazid,0.99989855,15.954727
18062,52491,isoniazid,20,20,0.9998915,1.1543535,Isoniazid,0.9998055,15.570255
18064,52500,isoniazid,20,20,0.9912924,-3.024212,Isoniazid,0.9995402,14.475448
18066,52921,isoniazid,20,20,0.99873704,-1.5307661,Isoniazid,0.9997949,16.590559
18069,52500,isoniazid,20,20,0.873763,-3.8850472,Isoniazid,0.9996824,15.736484
18070,52491,isoniazid,20,20,0.99965334,1.7272124,Isoniazid,0.9991715,14.389226
18072,52478,isoniazid,50,80,0.9496096,-7.045339,Isoniazid,0.9999571,16.805643
18085,52323,isoniazid,80,80,0.9659195,-7.113564,Isoniazid,0.99986315,16.404501
18093,52222,isoniazid,80,80,0.7091159,-6.5068765,Isoniazid,0.9995732,15.085436
18096,52491,isoniazid,20,20,0.99983656,0.3015556,Isoniazid,0.99977046,15.039862
18105,52478,isoniazid,50,80,0.96004575,-7.5318313,Isoniazid,0.9999182,16.072441
18106,52473,isoniazid,50,50,0.9541486,-3.6152842,Isoniazid,0.9999051,16.70258
18112,52461,isoniazid,50,80,0.75233924,-6.938713,Isoniazid,0.9998338,16.3049
