id,sample_id,actual_class,actual_quantity,nn_pred_quantity,nn_pred_prob,nn_pred_energy
16127,53026,promethazine-hydrochloride,50,50,0.9989692,-0.74100626
16135,53530,promethazine-hydrochloride,50,50,0.92247665,-4.3023715
16138,52568,promethazine-hydrochloride,50,50,0.9995291,-1.4874856
16143,53031,promethazine-hydrochloride,50,50,0.99654585,-1.2727504
16147,53024,promethazine-hydrochloride,50,100,0.55528015,-4.3543363
16148,52583,promethazine-hydrochloride,50,50,0.86648846,-1.8166785
16149,53028,promethazine-hydrochloride,50,50,0.8054264,-5.825788
16151,53026,promethazine-hydrochloride,50,50,0.99044853,-2.5339758
16159,53530,promethazine-hydrochloride,50,50,0.93864566,-2.846285
16164,53572,promethazine-hydrochloride,20,20,0.9351228,-3.162769
16167,53559,promethazine-hydrochloride,20,20,0.9996828,-2.427579
16172,53495,promethazine-hydrochloride,20,20,0.99997115,1.1443256
16175,53535,promethazine-hydrochloride,20,20,0.90848607,-5.0903277
16180,53557,promethazine-hydrochloride,20,20,0.9927267,-2.2882338
16182,53557,promethazine-hydrochloride,20,20,0.88034254,-2.678282
16184,53572,promethazine-hydrochloride,20,50,0.6394896,-4.623745
16187,53559,promethazine-hydrochloride,20,20,0.99987805,-1.2604828
16192,53495,promethazine-hydrochloride,20,20,0.9999646,1.203919
16195,53535,promethazine-hydrochloride,20,20,0.93086004,-5.76018
16198,53534,promethazine-hydrochloride,20,20,0.8031178,-4.9153767
16204,53534,promethazine-hydrochloride,20,50,0.7469479,-5.0837665
16211,53026,promethazine-hydrochloride,50,50,0.99979335,0.28852054
16215,53028,promethazine-hydrochloride,50,50,0.9709807,-4.3429604
16220,53031,promethazine-hydrochloride,50,50,0.9942906,-2.364421
16222,53024,promethazine-hydrochloride,50,100,0.869835,-3.6239154
16223,52568,promethazine-hydrochloride,50,50,0.99595547,-2.299797
16224,52568,promethazine-hydrochloride,50,50,0.9992803,-1.2843578
16227,52583,promethazine-hydrochloride,50,50,0.9318361,-3.097839
16236,53650,ampicillin,100,100,0.99774855,-4.313547
16237,53649,ampicillin,100,100,0.99727243,-2.652888
16245,53649,ampicillin,100,100,0.99469995,-3.0484593
16246,53650,ampicillin,100,100,0.99773955,-4.347578
16252,53657,ampicillin,100,100,0.9995925,-1.9502001
16259,53657,ampicillin,100,100,0.99999106,-0.082521304
16265,53659,ampicillin,100,20,0.5559819,-4.3891325
16271,53660,ampicillin,100,100,0.9991726,-0.32956088
16275,53567,ampicillin,100,100,0.999448,-0.75820404
16277,53660,ampicillin,100,100,0.9997292,0.6738152
16281,53567,ampicillin,100,100,0.9990728,-0.64279443
16283,53644,ampicillin,100,100,0.9999465,-0.90040565
16285,53644,ampicillin,100,100,0.9999323,-1.7541511
16289,53601,ampicillin,100,100,0.9999682,-0.12490855
16292,53664,ampicillin,100,100,0.99394,-3.7976925
16294,53601,ampicillin,100,100,0.99999857,0.8989791
16302,53637,ampicillin,80,80,0.9877681,-5.8593683
16303,53670,ampicillin,100,100,0.97733206,-3.8501787
16309,53670,ampicillin,100,100,0.9291036,-5.159874
16314,53501,ampicillin,80,100,0.9597295,-5.136618
16315,53472,ampicillin,80,80,0.999481,-1.6805478
16318,53637,ampicillin,80,80,0.91780645,-6.274667
16319,53633,ampicillin,80,80,0.69488215,-7.27409
16324,53633,ampicillin,80,80,0.99156255,-4.528348
16330,53582,ampicillin,80,100,0.8228408,-6.6716394
16351,53582,ampicillin,80,100,0.95115274,-6.2909646
16355,53502,ampicillin,80,100,0.9846178,-5.0351377
16359,53502,ampicillin,80,100,0.49225298,-7.4505515
16370,53584,ampicillin,50,100,0.8876472,-4.177991
16380,53584,ampicillin,50,100,0.97869897,-2.5909693
16385,53578,ampicillin,50,50,0.6344803,-5.28537
16389,53578,ampicillin,50,100,0.48872876,-4.6172857
16390,53490,ampicillin,50,20,0.6931679,-6.3582983
16404,53489,ampicillin,50,20,0.97816944,-5.2077017
16407,53513,ampicillin,50,20,0.9431373,-3.6799898
16408,53518,ampicillin,50,50,0.4722005,-6.0602612
16414,53578,ampicillin,50,100,0.60435635,-4.179839
16420,53513,ampicillin,50,50,0.6283952,-4.5288725
16421,53518,ampicillin,50,50,0.6846543,-6.2232656
16434,53562,ampicillin,20,20,0.9930616,-3.199799
16447,53512,ampicillin,20,20,0.9975057,-1.8312883
16454,53553,ampicillin,20,20,0.989604,-0.8558539
16455,53543,ampicillin,20,20,0.99999046,1.707023
16456,53623,ampicillin,20,20,0.9999511,0.70735097
16462,53550,ampicillin,20,20,0.98900014,-4.6787987
16465,53553,ampicillin,20,20,0.9760418,-1.8366965
16466,53543,ampicillin,20,20,0.9999889,1.6923143
16467,53623,ampicillin,20,20,0.99997807,0.12816238
16468,53548,ampicillin,20,20,0.9999666,0.43731263
16473,53548,ampicillin,20,20,0.99995327,-0.34363508
16483,53550,ampicillin,20,20,0.99049616,-3.6714787
16491,53424,albendazole,100,100,0.9963343,-7.460234
16492,53355,albendazole,100,50,0.4961637,-7.206335
16493,53429,albendazole,100,80,0.99903935,-1.0943118
16497,53355,albendazole,100,50,0.6005976,-6.907347
16498,53429,albendazole,100,80,0.975774,-3.9050586
16504,53353,albendazole,100,100,0.6430224,-6.4953833
16506,53328,albendazole,100,80,0.619179,-7.9583945
16514,53329,albendazole,100,100,0.9317483,-4.4716783
16515,53425,albendazole,100,100,0.95287323,-6.2398195
16519,53353,albendazole,100,100,0.98342854,-4.3390126
16530,53328,albendazole,100,80,0.9496323,-5.5607023
16536,53329,albendazole,100,100,0.8654592,-5.642353
16538,53430,albendazole,100,80,0.99823785,-5.0428348
16541,53422,albendazole,80,20,0.9481915,-4.4672384
16546,53422,albendazole,80,50,0.5362236,-6.0178604
16554,53316,albendazole,80,80,0.99709356,-4.6644206
16555,53316,albendazole,80,80,0.96050733,-7.366345
16558,53406,albendazole,80,80,0.82532305,-7.114787
16567,53324,albendazole,80,80,0.9435547,-4.273292
16571,53335,albendazole,80,80,0.5142982,-5.769986
16572,53325,albendazole,80,80,0.9999958,-0.33928752
16574,53327,albendazole,80,100,0.9803073,-9.181073
16577,53316,albendazole,80,80,0.9951624,-5.6386247
16579,53406,albendazole,80,80,0.83886653,-5.116609
16581,53406,albendazole,80,80,0.9900433,-3.0582037
16583,53324,albendazole,80,80,0.95936084,-4.5572987
16588,53325,albendazole,80,80,0.999997,1.1403009
16594,53335,albendazole,80,100,0.44286117,-5.033039
16595,53327,albendazole,80,100,0.9274906,-8.423869
16596,53324,albendazole,80,80,0.9721925,-4.338416
16601,53312,albendazole,50,80,0.34374112,-5.848707
16604,53414,albendazole,50,80,0.85711396,-6.386681
16605,53304,albendazole,50,80,0.9904648,-3.207042
16606,53313,albendazole,50,50,0.6529216,-5.8719854
16608,53312,albendazole,50,80,0.8636462,-5.3576365
16615,53315,albendazole,50,80,0.8883439,-5.2427297
16616,53393,albendazole,50,80,0.7280118,-4.0358577
16623,53396,albendazole,50,80,0.97482854,-4.111583
16627,53393,albendazole,50,50,0.5815633,-5.319467
16629,53313,albendazole,50,100,0.6456798,-5.753553
16630,53414,albendazole,50,80,0.9849658,-5.706297
16631,53304,albendazole,50,80,0.9992111,-1.2760017
16632,53304,albendazole,50,80,0.9981117,-1.8983793
16647,53315,albendazole,50,80,0.92687553,-4.822395
16648,53396,albendazole,50,80,0.7872824,-6.0608926
16650,53049,ciprofloxacin,100,100,0.9999509,-2.300253
16657,53049,ciprofloxacin,100,100,0.999863,-1.9492106
16659,53040,ciprofloxacin,100,100,0.99914086,-3.5536609
16665,53053,ciprofloxacin,100,100,0.99999976,1.688299
16669,53040,ciprofloxacin,100,100,0.9994419,-3.5103414
16670,53048,ciprofloxacin,100,100,0.7050448,-7.707079
16673,53053,ciprofloxacin,100,100,0.9999994,1.348851
16678,53145,ciprofloxacin,100,100,0.99990284,-2.5912037
16680,53048,ciprofloxacin,100,100,0.9211135,-6.71322
16683,53151,ciprofloxacin,100,100,0.999941,-2.9417703
16685,53150,ciprofloxacin,100,100,0.9833076,-5.434699
16686,53234,ciprofloxacin,100,80,0.97840524,-4.3117437
16692,53145,ciprofloxacin,100,100,0.9999529,-1.4123403
16696,53151,ciprofloxacin,100,100,0.99991584,-2.828429
16698,53150,ciprofloxacin,100,100,0.99407697,-3.761894
16702,53234,ciprofloxacin,100,80,0.9862266,-3.8758337
16713,53137,ciprofloxacin,80,100,0.988906,-2.98465
16714,53139,ciprofloxacin,80,100,0.6014983,-7.7189484
16727,53065,ciprofloxacin,80,80,0.9835924,-5.750099
16736,53137,ciprofloxacin,80,100,0.9886818,-3.2226737
16741,53170,ciprofloxacin,80,50,0.92000514,-6.1119976
16745,53174,ciprofloxacin,80,50,0.99875903,-3.40798
16747,53173,ciprofloxacin,80,50,0.9990559,-1.4458734
16749,53066,ciprofloxacin,80,80,0.6177985,-7.2245555
16752,53170,ciprofloxacin,80,50,0.796485,-6.7197766
16756,53174,ciprofloxacin,80,50,0.99236417,-3.956854
16758,53173,ciprofloxacin,80,50,0.9968336,-1.6470503
16761,53066,ciprofloxacin,80,20,0.7424434,-6.5008
16762,53049,ciprofloxacin,100,100,0.9998945,-2.6863983
16764,53065,ciprofloxacin,80,80,0.9971517,-3.1638927
16772,53204,ciprofloxacin,50,50,0.98611,-4.240574
16778,53153,ciprofloxacin,50,20,0.95594376,-3.1004665
16782,53206,ciprofloxacin,50,50,0.9716024,-3.9275458
16784,53204,ciprofloxacin,50,50,0.99018186,-3.4060197
16786,53402,albendazole,20,20,0.66315925,-4.72507
16796,53206,ciprofloxacin,50,50,0.9962245,-2.4228435
16798,53099,ciprofloxacin,50,50,0.99980456,-1.0123664
16806,53097,ciprofloxacin,50,50,0.9632228,-2.5392568
16812,53099,ciprofloxacin,50,50,0.99962616,-1.3711483
16819,53137,ciprofloxacin,80,100,0.42352945,-6.058422
16820,53048,ciprofloxacin,100,100,0.98432803,-6.1457276
16822,53053,ciprofloxacin,100,100,0.9999994,-0.17636113
16830,53301,albendazole,20,20,0.93202925,-6.6030183
16836,53150,ciprofloxacin,100,100,0.9967685,-2.5640054
16850,53049,ciprofloxacin,100,100,0.99997544,-1.7986984
16856,53053,ciprofloxacin,100,100,0.9999994,0.012084736
16862,53091,ciprofloxacin,50,50,0.98194677,-3.7230525
16863,53090,ciprofloxacin,50,50,0.91249204,-4.4861794
16866,53057,ciprofloxacin,20,100,0.9134921,-1.311647
16867,53091,ciprofloxacin,50,50,0.941598,-4.3401885
16868,53117,ciprofloxacin,20,20,0.99898773,-0.5893561
16870,53117,ciprofloxacin,20,20,0.99813026,-1.3291191
16871,53162,ciprofloxacin,20,20,0.99973255,0.07642845
16873,53090,ciprofloxacin,50,50,0.9481231,-4.8713
16878,53118,ciprofloxacin,20,20,0.99992645,2.629522
16880,53166,ciprofloxacin,20,20,0.9902762,-2.4368203
16882,53065,ciprofloxacin,80,20,0.80666614,-9.715232
16888,53162,ciprofloxacin,20,20,0.9976392,-1.8943455
16889,53160,ciprofloxacin,20,20,0.9960062,-0.6460034
16895,53232,albendazole,20,20,0.61462456,-6.302246
16901,53048,ciprofloxacin,100,100,0.9914077,-5.220703
16906,53234,ciprofloxacin,100,80,0.6610377,-6.0394306
16909,53232,albendazole,20,20,0.9282058,-5.5380297
16914,53150,ciprofloxacin,100,100,0.9882984,-4.7247553
16919,53040,ciprofloxacin,100,100,0.9994117,-3.1963396
16922,53301,albendazole,20,20,0.9796157,-7.148527
16924,53066,ciprofloxacin,80,100,0.6250703,-9.43836
16926,53097,ciprofloxacin,50,50,0.9285283,-2.759232
16927,53145,ciprofloxacin,100,100,0.9999894,0.9448431
16946,53242,albendazole,20,20,0.9587786,-3.5266802
16954,53151,ciprofloxacin,100,100,0.99999154,-1.853321
16960,53303,albendazole,20,20,0.69363296,-4.8004494
16966,53162,ciprofloxacin,20,20,0.9996333,0.20553513
16968,53117,ciprofloxacin,20,20,0.9960544,-0.83329904
16970,53118,ciprofloxacin,20,20,0.9998739,1.9560789
16971,53057,ciprofloxacin,20,100,0.58592373,-1.0838649
16974,53166,ciprofloxacin,20,20,0.9990288,-0.8827656
16976,53160,ciprofloxacin,20,20,0.97798836,-1.0885243
16978,53117,ciprofloxacin,20,20,0.99926406,-0.58582747
16984,53338,albendazole,20,20,0.89787674,-3.6796317
16988,53242,albendazole,20,20,0.9490225,-3.8132427
16989,53234,ciprofloxacin,100,100,0.82500255,-5.52565
16992,53145,ciprofloxacin,100,100,0.99998975,0.112056725
16994,53243,albendazole,20,20,0.979859,-2.5537724
17001,53040,ciprofloxacin,100,100,0.99967706,-2.8137252
17003,53402,albendazole,20,20,0.5851643,-4.1841416
17004,53151,ciprofloxacin,100,100,0.9999964,-0.22095451
17006,53303,albendazole,20,20,0.9943169,-4.194373
17007,53243,albendazole,20,20,0.99061465,-1.8419573
17019,53057,ciprofloxacin,20,20,0.96097773,-0.3967053
17027,53162,ciprofloxacin,20,20,0.9991855,-0.22100282
17032,53117,ciprofloxacin,20,20,0.99277675,-0.38557976
17038,53118,ciprofloxacin,20,20,0.9990459,1.0720509
17041,53166,ciprofloxacin,20,20,0.9975085,-0.98978204
17046,53160,ciprofloxacin,20,20,0.99701643,-0.22283228
17048,53057,ciprofloxacin,20,20,0.894938,-0.71352077
17056,53222,ciprofloxacin,20,20,0.99984825,1.9293938
17063,53118,ciprofloxacin,20,20,0.99901986,0.86709434
17065,53160,ciprofloxacin,20,20,0.9987153,0.09089519
17070,53166,ciprofloxacin,20,20,0.99805593,-1.100181
17078,53222,ciprofloxacin,20,20,0.99981755,1.6249616
17091,53222,ciprofloxacin,20,20,0.99992263,1.4776583
17092,53222,ciprofloxacin,20,20,0.999915,1.6796308
17109,53126,lactose,100,100,0.6277313,-4.422989
17111,53121,lactose,100,100,0.96318376,-2.940369
17118,53126,lactose,100,100,0.7997114,-3.6630416
17120,53121,lactose,100,100,0.9902541,-2.2372231
17121,53124,lactose,100,100,0.97818065,-1.7863024
17124,53126,lactose,100,100,0.76656675,-2.1244311
17126,53121,lactose,100,100,0.8464837,-2.4247675
17127,53124,lactose,100,100,0.9888446,-3.9409626
17137,53211,lactose,100,100,0.99998367,2.1696928
17138,53208,lactose,100,100,0.99847883,-1.8610109
17142,53121,lactose,100,100,0.9435283,-2.2165384
17147,53126,lactose,100,100,0.87505454,-1.2280498
17150,53211,lactose,100,100,0.999949,0.69251215
17152,53226,lactose,100,100,0.9986407,-1.9128522
