,NBA_ID,NAME
1037,1629093,Tyler Davis
1038,76536,Walt Davis
1039,1453,Walter Davis
1040,1631120,JD Davison
1041,203958,Andre Dawkins
1042,76539,Darryl Dawkins
1043,1008,Johnny Dawkins
1044,76541,Paul Dawkins
1045,1626183,Branden Dawson
1046,201286,Eric Dawson
1047,76542,Tony Dawson
1048,103,Todd Day
1049,201948,Austin Daye
1050,76543,Darren Daye
1051,1630620,Darius Days
1052,201986,Nando De Colo
1053,76545,Dave DeBusschere
1054,692,Andrew DeClercq
1055,1629602,Javin DeLaurier
1056,76551,Nate DeLong
1057,201942,DeMar DeRozan
1058,76562,Hank DeZonie
1059,76544,Greg Deane
1060,1630466,Gabriel Deck
1061,203473,Dewayne Dedmon
1062,76546,Archie Dees
1063,143,Terry Dehere
1064,76548,Red Dehnert
1065,1626214,Bryce Dejean-Jones
1066,1626155,Sam Dekker
1067,219,Vinny Del Negro
1068,1627098,Malcolm Delaney
1069,183,Bison Dele
1070,2568,Carlos Delfino
1071,1629116,Angel Delgado
1072,960,Tony Delk
1073,203521,Matthew Dellavedova
1074,76552,Fennis Dembo
1075,76553,Larry Demic
1076,725,Dell Demps
1077,76555,George Dempsey
1078,2736,Luol Deng
1079,76556,Kenny Dennard
1080,76557,Blaine Denning
1081,1641926,Dexter Dennis
1082,1642484,RayJ Dennis
1083,202458,Justin Dentmon
1084,76558,Randy Denton
1085,76559,Rod Derline
1086,1629094,Marcus Derrickson
1087,76560,Dave Deutsch
1088,76561,Walter Devlin
1089,76568,Ernie DiGregorio
1090,1628978,Donte DiVincenzo
1091,1631217,Moussa Diabaté
1092,1629603,Mamadi Diakite
1093,1760,Derrick Dial
1094,1627767,Cheick Diallo
1095,1628977,Hamidou Diallo
1096,2564,Boris Diaw
1097,200821,Yakhouba Diawara
1098,200799,Guillermo Diaz
1099,1641711,Gradey Dick
1100,2424,Dan Dickau
1101,2079,Kaniel Dickens
1102,76563,Henry Dickerson
1103,1722,Michael Dickerson
1104,76564,Derrek Dickey
1105,76565,Dick Dickey
1106,101143,Travis Diener
1107,203476,Gorgui Dieng
1108,1631172,Ousmane Dieng
1109,76566,Connie Dierking
1110,76567,Coby Dietrick
1111,76569,Mickey Dillard
1112,76570,Bob Dille
1113,1642265,Rob Dillingham
1114,76571,John Dillon
1115,76574,Byron Dinkins
1116,76575,Jackie Dinkins
1117,76576,Bill Dinwiddie
1118,203915,Spencer Dinwiddie
1119,101113,Ike Diogu
1120,2205,DeSagana Diop
1121,76577,Terry Dischinger
1122,76578,Fred Diute
1123,124,Vlade Divac
1124,2413,Juan Dixon
1125,1059,Aleksandar Djordjevic
1126,76580,Earl Dodd
1127,1720,Michael Doleac
1128,76581,Joe Dolhon
1129,76582,Bob Doll
1130,76583,James Donaldson
1131,76584,Bob Donham
1132,76586,Billy Donovan
1133,76585,Harry Donovan
1134,1629029,Luka Dončić
1135,2039,Keyon Dooling
1136,76587,Jacky Dorsey
1137,201595,Joey Dorsey
1138,1628416,Tyler Dorsey
1139,1629652,Luguentz Dort
1140,1630245,Ayo Dosunmu
1141,1628422,Damyean Dotson
1142,1629653,Devon Dotson
1143,200763,Quincy Douby
1144,76588,Bruce Douglas
1145,76589,John Douglas
1146,76590,Leon Douglas
1147,428,Sherman Douglas
1148,201962,Toney Douglas
1149,201604,Chris Douglas-Roberts
1150,1629635,Sekou Doumbouya
1151,76592,Lloyd Dove
1152,202220,Zabian Dowdell
1153,76593,Bill Downey
1154,76594,Steve Downing
1155,1630288,Jeff Dowtin Jr.
1156,76595,Danny Doyle
1157,1628495,Milton Doyle
1158,1628408,PJ Dozier
1159,76596,Terry Dozier
1160,201609,Goran Dragic
1161,204054,Zoran Dragic
1162,1068,Greg Dreiling
1163,1630929,Henri Drell
1164,1724,Bryce Drew
1165,76598,John Drew
1166,76599,Larry Drew
1167,203580,Larry Drew II
1168,17,Clyde Drexler
1169,1041,Nate Driggers
1170,76603,Terry Driscoll
1171,1542,Predrag Drobnjak
1172,76604,Ralph Drollinger
1173,203083,Andre Drummond
1174,76623,Dennis DuVal
1175,1630537,Chris Duarte
1176,1642505,Alex Ducas
1177,76605,Dick Duckett
1178,404,Kevin Duckworth
1179,76607,Charles Dudley
1180,201,Chris Dudley
1181,201162,Jared Dudley
1182,76608,Terry Duerod
1183,76609,Bob Duffy
1184,76610,Bob Duffy
1185,2768,Chris Duhon
1186,1626251,Duje Dukan
1187,1630561,David Duke Jr.
1188,76611,Walter Dukes
1189,247,Joe Dumars
1190,30,Richard Dumas
1191,434,Tony Dumas
1192,76615,Andy Duncan
1193,1495,Tim Duncan
1194,2399,Mike Dunleavy
1195,76616,Mike Dunleavy
1196,1627739,Kris Dunn
1197,76617,Pat Dunn
1198,1642346,Ryan Dunn
1199,76618,T.R. Dunn
1200,2648,Ronald Dupree
1201,201142,Kevin Durant
1202,1631105,Jalen Duren
1203,76619,John Duren
1204,1090,Pat Durham
1205,76621,Devin Durrant
1206,76622,Ken Durrett
1207,1628979,Trevon Duval
1208,76624,Jack Dwan
1209,76625,Craig Dykema
1210,76626,Gene Dyker
1211,202406,Jerome Dyson
1212,289,Ledell Eackles
1213,76628,Jim Eakins
1214,768,Acie Earl
1215,76630,Ed Earle
1216,203921,Cleanthony Early
1217,1631106,Tari Eason
1218,76631,Mark Eaton
1219,76632,Jerry Eaves
1220,202365,Devin Ebanks
1221,76633,Bill Ebben
1222,76634,Al Eberhard
1223,2569,Ndudi Ebi
1224,1630693,Jaime Echenique
1225,204067,Jarell Eddie
1226,76635,Patrick Eddie
1227,76636,Thomas Eddleman
1228,76637,Kent Edelin
1229,1641744,Zach Edey
1230,76638,Keith Edmonson
1231,721,Tyus Edney
1232,1630162,Anthony Edwards
1233,76646,Bill Edwards
1234,898,Blue Edwards
1235,1629035,Carsen Edwards
1236,2451,Corsley Edwards
1237,346,Doug Edwards
1238,76641,Franklin Edwards
1239,229,James Edwards
1240,76643,Jay Edwards
1241,1642399,Jesse Edwards
1242,2823,John Edwards
1243,1642348,Justin Edwards
1244,1630556,Kessler Edwards
1245,236,Kevin Edwards
1246,1630306,Rob Edwards
1247,202197,Shane Edwards
1248,1629053,Vincent Edwards
1249,76647,Johnny Egan
1250,76648,Lonnie Eggleston
1251,76649,Eddie Ehlers
1252,378,Craig Ehlo
1253,76651,Dick Eichhorst
1254,458,Howard Eisley
1255,1918,Obinna Ekezie
1256,2064,Khalid El-Amin
1257,76653,Don Eliason
1258,53,Mario Elie
1259,1629604,CJ Elleby
1260,76655,Ray Ellefson
1261,1627740,Henry Ellenson
1262,201961,Wayne Ellington
1263,76656,Bob Elliott
1264,251,Sean Elliott
1265,76658,Alexander Ellis
1266,76664,Bo Ellis
1267,107,Dale Ellis
1268,1677,Harold Ellis
1269,76661,Joe Ellis
1270,1631165,Keon Ellis
1271,111,LaPhonso Ellis
1272,1034,LeRon Ellis
1273,76663,Leroy Ellis
1274,101145,Monta Ellis
1275,442,Pervis Ellison
1276,600010,Len Elmore
1277,1922,Francisco Elson
1278,76667,Darrell Elston
1279,2408,Melvin Ely
1280,203954,Joel Embiid
1281,76668,Wayne Embry
1282,2765,Andre Emmett
1283,76669,Ned Endress
1284,76670,Chris Engler
1285,76671,Wayne Englestad
1286,76672,A.J. English
1287,76673,Alex English
1288,76674,Claude English
1289,76676,Jojo English
1290,203119,Kim English
1291,76675,Scott English
1292,76677,Gene Englund
1293,203898,Tyler Ennis
1294,203516,James Ennis III
1295,76678,Ray Epps
1296,201623,Semih Erden
1297,76679,Bo Erias
1298,76680,Keith Erickson
1299,76681,Julius Erving
1300,1915,Evan Eschmeyer
1301,76682,Jack Eskridge
1302,76683,Vincenzo Esposito
1303,1630623,Tyson Etienne
1304,1629234,Drew Eubanks
1305,76687,Bob Evans
1306,967,Brian Evans
1307,76685,Earl Evans
1308,1628980,Jacob Evans
1309,1628393,Jawun Evans
1310,202379,Jeremy Evans
1311,2230,Maurice Evans
1312,76686,Mike Evans
1313,2501,Reggie Evans
1314,201936,Tyreke Evans
1315,1641787,Tosan Evbuomwan
1316,101137,Daniel Ewing
1317,121,Patrick Ewing
1318,201607,Patrick Ewing
1319,203957,Danté Exum
1320,201963,Christian Eyenga
1321,203105,Festus Ezeli
1322,76689,Johnny Ezersky
1323,76690,Joe Fabel
1324,76691,John Fairchild
1325,1629605,Tacko Fall
1326,76692,Phil Farbman
1327,202702,Kenneth Faried
1328,76693,Dick Farley
1329,200770,Jordan Farmar
1330,2824,Desmon Farmer
1331,76695,Jim Farmer
1332,76694,Mike Farmer
1333,1108,Tony Farmer
1334,76696,Bob Faught
1335,203543,Vitor Faverani
1336,202324,Derrick Favors
1337,201174,Nick Fazekas
1338,76697,Dave Fedor
1339,76698,Bob Feerick
1340,76699,Butch Feher
1341,994,Jamie Feick
1342,76701,Ron Feiereisel
1343,76702,George Feigenbaum
1344,76703,Dave Feitl
1345,1627770,Kay Felder
1346,1626245,Cristiano Felicio
1347,203467,Carrick Felix
1348,101230,Noel Felix
1349,76704,Ray Felix
1350,101109,Raymond Felton
1351,76705,Jake Fendley
1352,76706,Bill Fenley
1353,2724,Desmond Ferguson
1354,1628390,Terrance Ferguson
1355,201164,Rudy Fernandez
1356,1628981,Bruno Fernando
1357,76707,Eric Fernsten
1358,76708,Al Ferrari
1359,76709,Rolando Ferreira
1360,273,Duane Ferrell
1361,1627812,Yogi Ferrell
1362,76711,Arnie Ferrin
1363,76712,Bob Ferry
1364,198,Danny Ferry
1365,201178,Kyrylo Fesenko
1366,76713,Kenny Fields
1367,202361,Landry Fields
1368,76714,Ron Filipek
1369,1642271,Kyle Filipowski
1370,76715,Greg Fillmore
1371,76716,Hank Finkel
1372,714,Michael Finley
1373,76717,Danny Finn
1374,1627827,Dorian Finney-Smith
1375,900,Matt Fish
1376,965,Derek Fisher
1377,2809,Gerald Fitch
1378,1630238,Malik Fitts
1379,76720,Bob Fitzgerald
1380,76719,Dick Fitzgerald
1381,2033,Marcus Fizer
1382,1641745,Adam Flagler
1383,76721,Jerry Fleishman
1384,76722,Al Fleming
1385,76723,Ed Fleming
1386,313,Vern Fleming
1387,2784,Luis Flores
1388,76725,Bruce Flowers
1389,1642280,Trentyn Flowers
1390,76726,Sleepy Floyd
1391,201938,Jonny Flynn
1392,1630201,Malachi Flynn
1393,76727,Mike Flynn
1394,76728,Larry Fogle
1395,76729,Jack Foley
1396,1829,Ike Fontaine
1397,76731,Levi Fontaine
1398,1631323,Simone Fontecchio
1399,202880,Jeff Foote
1400,1627854,Bryn Forbes
1401,201814,Gary Forbes
1402,1630758,Aleem Ford
1403,76732,Alphonso Ford
1404,2228,Alton Ford
1405,76733,Chris Ford
1406,76734,Don Ford
1407,76735,Jake Ford
1408,1630259,Jordan Ford
1409,76736,Phil Ford
1410,101213,Sharrod Ford
1411,726,Sherell Ford
1412,2551,T.J. Ford
1413,76738,Donnie Forman
1414,76739,Bayard Forrest
1415,1630235,Trent Forrest
1416,2218,Joseph Forte
1417,202622,Courtney Fortson
1418,1504,Danny Fortson
1419,76740,Fred Foster
1420,323,Greg Foster
1421,1902,Jeff Foster
1422,76742,Rod Foster
1423,1630701,Michael Foster Jr.
1424,2238,Antonis Fotsis
1425,203095,Evan Fournier
1426,76744,Larry Foust
1427,76745,Jerry Fowler
1428,1762,Tremaine Fowlkes
1429,1628368,De'Aaron Fox
1430,76746,Harold Fox
1431,76747,Jim Fox
1432,296,Rick Fox
1433,200751,Randy Foye
1434,1502,Adonal Foyle
1435,2499,Richie Frahm
1436,1883,Steve Francis
1437,76748,Tellis Frank
1438,76749,Nat Frankel
1439,203479,Jamaal Franklin
1440,1629606,Robert Franks
1441,204025,Tim Frazier
1442,76750,Walt Frazier
1443,76751,Will Frazier
1444,1626187,Michael Frazier II
1445,1628982,Melvin Frazier Jr.
1446,76752,Anthony Frederick
1447,202690,Jimmer Fredette
1448,76753,World Free
1449,202683,Enes Freedom
1450,200777,Joel Freeland
1451,76754,Donnie Freeman
1452,1642402,Enrique Freeman
1453,76755,Gary Freeman
1454,76756,Rod Freeman
1455,1631241,Javon Freeman-Liberty
1456,2782,Matt Freije
1457,76757,Frido Frey
1458,76758,Larry Friend
1459,76759,Pat Frink
1460,76760,Jim Fritsche
1461,101112,Channing Frye
1462,76761,Bernie Fryer
1463,76762,Frank Fucarino
1464,1641788,Alex Fudge
1465,76763,Herm Fuetsch
1466,76764,Joe Fulks
1467,2673,Hiram Fuller
1468,957,Todd Fuller
1469,76765,Tony Fuller
1470,1628365,Markelle Fultz
1471,1444,Lawrence Funderburke
1472,1641847,Andrew Funk
1473,76767,Terry Furlow
1474,1642277,Johnny Furphy
1475,76768,Billy Gabor
1476,1629117,Wenyen Gabriel
1477,2429,Dan Gadzuric
1478,202070,Tony Gaffney
1479,1629655,Daniel Gafford
1480,101184,Deng Gai
1481,76769,Elmer R. Gainer
1482,76770,Corey Gaines
1483,2558,Reece Gaines
1484,202178,Sundiata Gaines
1485,76771,Mike Gale
1486,76772,Chad Gallagher
1487,76773,Harry Gallatin
1488,201568,Danilo Gallinari
1489,1641945,Jaylin Galloway
1490,204038,Langston Galloway
1491,76774,Dave Gambee
1492,333,Kevin Gamble
1493,76776,Bob Gantt
1494,200816,Jorge Garbajosa
1495,2092,Ruben Garces
1496,2682,Alex Garcia
1497,101128,Francisco Garcia
1498,76778,Earl Gardner
1499,201242,Thomas Gardner
1500,76779,Vern Gardner
1501,76780,Jack Garfinkel
1502,1627868,Patricio Garino
1503,1629636,Darius Garland
1504,76781,Gary Garland
1505,76782,Winston Garland
1506,76783,Dick Garmaker
1507,1612,Chris Garner
1508,76785,Bill Garnett
1509,708,Kevin Garnett
1510,1831,Marlon Garnett
1511,1628656,Billy Garrett
1512,76786,Calvin Garrett
1513,1051,Dean Garrett
1514,203197,Diante Garrett
1515,76788,Eldo Garrett
1516,1630585,Marcus Garrett
1517,76789,Rowland Garrett
1518,76790,Tom Garrick
1519,76791,John Garris
1520,1619,Kiwane Garris
1521,1727,Pat Garrity
1522,1630586,Usman Garuba
1523,76793,Jim Garvin
1524,1630568,Luka Garza
1525,201188,Marc Gasol
1526,2200,Pau Gasol
1527,76794,Frank Gates
1528,1629232,Kaiser Gates
1529,423,Chris Gatling
1530,930,Kenny Gattison
1531,200752,Rudy Gay
1532,76797,Ed Gayda
1533,1845,Andrew Gaze
1534,1627771,Michael Gbinije
1535,1002,Reggie Geary
1536,202087,Alonzo Gee
1537,761,Matt Geiger
1538,101153,Mickael Gelabale
1539,1904,Devean George
1540,76800,Jack George
1541,1641718,Keyonte George
1542,1642273,Kyshawn George
1543,202331,Paul George
1544,76801,Tate George
1545,1627875,Marcus Georges-Hunt
1546,76802,Gus Gerard
1547,76803,Derrick Gervin
1548,76804,George Gervin
1549,76805,Gorham Getchell
1550,76806,John Gianelli
1551,76807,Dick Gibbs
1552,200789,Daniel Gibson
1553,76808,Dee Gibson
1554,1626780,Jonathan Gibson
1555,76809,Mel Gibson
1556,76810,Mike Gibson
1557,201959,Taj Gibson
1558,76811,Ward Gibson
1559,201592,J.R. Giddens
1560,1630581,Josh Giddey
1561,201821,Trey Gilder
1562,1628385,Harry Giles III
1563,1628983,Shai Gilgeous-Alexander
1564,1630264,Anthony Gill
1565,2109,Eddie Gill
1566,383,Kendall Gill
1567,76812,Ben Gillery
1568,1631221,Collin Gillespie
1569,1630273,Freddie Gillespie
1570,76813,Gene Gillette
1571,288,Armen Gilliam
1572,76815,Herm Gilliam
1573,600014,Artis Gilmore
1574,76817,Walt Gilmore
1575,76818,Chuck Gilmur
1576,1631367,Jacob Gilyard
1577,1938,Manu Ginobili
1578,1921,Gordan Giricek
1579,76819,Jack Givens
1580,202148,Mickell Gladness
1581,76820,George Glamack
1582,76821,Gerald Glass
1583,76822,Mike Glenn
1584,76823,Norman Glick
1585,76824,Georgi Glouchkov
1586,76825,Clarence Glover
1587,1901,Dion Glover
1588,2601,Andreas Glyniadakis
1589,76826,Mike Gminski
1590,203497,Rudy Gobert
1591,76827,Dan Godfread
1592,76828,Tom Gola
1593,76829,Ben Goldfaden
1594,924,Anthony Goldwire
1595,101155,Ryan Gomes
1596,76830,Glen Gondrezick
1597,76831,Grant Gondrezick
1598,2400,Drew Gooden
1599,76832,Gail Goodrich
1600,1864,Steve Goodrich
1601,203462,Archie Goodwin
1602,1629164,Brandon Goodwin
1603,1630692,Jordan Goodwin
1604,76833,Wilfred Goodwin
1605,203932,Aaron Gordon
1606,2732,Ben Gordon
1607,204079,Drew Gordon
1608,201569,Eric Gordon
1609,76834,Lancaster Gordon
1610,76835,Paul Gordon
1611,101162,Marcin Gortat
1612,1641789,Jazian Gortman
1613,76836,Leo Gottlieb
1614,202726,Andrew Goudelock
1615,76837,Bato Govedarica
1616,76838,Joe Graboski
1617,76839,Ricky Grace
1618,1628984,Devonte' Graham
1619,37,Greg Graham
1620,101121,Joey Graham
1621,76843,Mal Graham
1622,76841,Orlando Graham
1623,76842,Paul Graham
1624,101211,Stephen Graham
1625,1626203,Treveon Graham
1626,76844,Jim Grandholm
1627,97,Ronnie Grandison
1628,101122,Danny Granger
1629,76847,Stewart Granger
1630,258,Brian Grant
1631,76850,Bud Grant
1632,202,Gary Grant
1633,285,Greg Grant
1634,265,Harvey Grant
1635,270,Horace Grant
1636,203924,Jerami Grant
1637,1626170,Jerian Grant
1638,76852,Josh Grant
1639,1514,Paul Grant
1640,76853,Travis Grant
1641,1629055,Donte Grantham
1642,76854,Don Grate
1643,76855,Butch Graves
1644,1629755,Hassani Gravett
1645,201189,Aaron Gray
1646,1070,Devin Gray
1647,1516,Ed Gray
1648,1026,Evric Gray
1649,76859,Gary Gray
1650,1627982,Josh Gray
1651,76860,Leonard Gray
1652,1630564,RaiQuan Gray
1653,76861,Stuart Gray
1654,76862,Sylvester Gray
1655,76863,Wyndol Gray
1656,81,Jeff Grayer
1657,76865,Bob Greacen
1658,920,A.C. Green
1659,1631260,AJ Green
1660,201980,Danny Green
1661,101209,Devin Green
1662,203110,Draymond Green
1663,203475,Erick Green
1664,101123,Gerald Green
1665,203210,JaMychal Green
1666,1630224,Jalen Green
1667,1629750,Javonte Green
1668,201145,Jeff Green
1669,76867,Johnny Green
1670,1630182,Josh Green
1671,76868,Ken Green
1672,76869,Kenny Green
1673,600011,Lamar Green
1674,1036,Litterial Green
1675,76872,Luther Green
1676,76873,Mike Green
1677,76874,Rickey Green
1678,76875,Sean Green
1679,76877,Si Green
1680,76876,Sidney Green
1681,76878,Steve Green
1682,201192,Taurean Green
1683,76879,Tommy Green
1684,2584,Willie Green
1685,201590,Donte Greene
1686,101158,Orien Greene
1687,76880,Jerry Greenspan
1688,76881,David Greenwood
1689,76882,Hal Greer
1690,2696,Lynn Greer
1691,76883,Gary Gregor
1692,76884,Claude Gregory
1693,76885,John Greig
1694,76886,Norm Grekin
1695,76887,Kevin Grevey
1696,1631100,AJ Griffin
1697,1559,Adrian Griffin
1698,201933,Blake Griffin
1699,2204,Eddie Griffin
1700,76888,Greg Griffin
1701,76889,Paul Griffin
1702,201981,Taylor Griffin
1703,76890,Darrell Griffith
1704,76891,Chuck Grigsby
1705,1629656,Quentin Grimes
1706,1575,Derek Grimm
1707,76893,George Grimshaw
1708,76894,Dick Groat
1709,76895,Bob Gross
1710,76896,Jerry Grote
1711,76897,Alex Groza
1712,101219,Anthony Grundy
1713,76899,Ernie Grunfeld
1714,76900,Gene Guarilia
1715,76901,Petur Gudmundsson
1716,1629741,Marko Guduric
1717,76902,Richie Guerin
1718,1631338,Mouhamadou Gueye
1719,1631243,Mouhamed Gueye
1720,339,Tom Gugliotta
1721,76903,Andres Guibert
1722,76904,Jay Guidinger
1723,76905,Coulby Gunther
1724,76906,Dave Gunther
1725,76907,Al Guokas
1726,76908,Matt Guokas
1727,76909,Matt Guokas
1728,203268,Jorge Gutierrez
1729,1629657,Kyle Guy
1730,2062,A.J. Guyton
1731,2775,Ha Seung-jin
1732,1629060,Rui Hachimura
1733,76910,Rudy Hackett
1734,201632,Hamed Haddadi
1735,76911,Scott Haffner
1736,76912,Cliff Hagan
1737,76913,Glenn Hagan
1738,1630204,Ashton Hagans
1739,76914,Bob Hahn
1740,76915,Al Hairston
1741,76916,Happy Hairston
1742,76917,Lindsay Hairston
1743,201612,Malik Hairston
1744,203798,PJ Hairston
1745,2409,Marcus Haislip
1746,76918,Chuck Halbert
1747,76919,Harvey Halbrook
1748,76920,Bruce Hale
1749,917,Jack Haley
1750,1630169,Tyrese Haliburton
1751,76922,Shaler Halimon
1752,1628985,Devon Hall
1753,1629743,Donta Hall
1754,1631160,Jordan Hall
1755,1630221,Josh Hall
1756,200837,Mike Hall
1757,1641790,PJ Hall
1758,1629788,Tyler Hall
1759,76923,Jeff Halliburton
1760,1032,Darvin Ham
1761,984,Steve Hamer
1762,76925,Dale Hamilton
1763,1627772,Daniel Hamilton
1764,76926,Dennis Hamilton
1765,202706,Jordan Hamilton
1766,203120,Justin Hamilton
1767,76927,Ralph Hamilton
1768,1888,Richard Hamilton
1769,76928,Roylee Hamilton
1770,76929,Steve Hamilton
1771,2347,Tang Hamilton
1772,676,Thomas Hamilton
1773,1985,Zendon Hamilton
1774,903,Geert Hammink
1775,67,Tom Hammonds
1776,1627773,AJ Hammons
1777,1630181,R.J. Hampton
1778,241,Darrin Hancock
1779,1052,Ben Handlogten
1780,76935,Cecil Hankins
1781,76936,Phil Hankinson
1782,1628605,Dusty Hannahs
1783,76937,Alex Hannum
1784,76938,Don Hanrahan
1785,76939,Rollen Hans
1786,203162,Ben Hansbrough
1787,201946,Tyler Hansbrough
1788,76942,Bob Hansen
1789,76940,Glenn Hansen
1790,76941,Lars Hansen
1791,2580,Travis Hansen
1792,1682,Reggie Hanson
1793,76944,Bill Hanzlik
1794,202376,Luke Harangody
1795,358,Anfernee Hardaway
1796,896,Tim Hardaway
1797,203501,Tim Hardaway Jr.
1798,201935,James Harden
1799,76945,Reggie Harding
1800,76946,Charlie Hardnett
1801,76947,Alan Hardy
1802,1630702,Jaden Hardy
1803,76948,James Hardy
1804,76949,John Hargis
1805,1641989,Elijah Harkless
1806,203090,Maurice Harkless
1807,76950,Jerry Harkness
1808,76951,Skip Harlicka
1809,76952,Jerome Harmon
1810,157,Derek Harper
1811,1629607,Jared Harper
1812,202712,Justin Harper
1813,76954,Mike Harper
1814,166,Ron Harper
1815,1631199,Ron Harper Jr.
1816,1723,Matt Harpring
1817,1626149,Montrezl Harrell
1818,202725,Josh Harrellson
1819,2492,Adam Harrington
1820,1733,Al Harrington
1821,2454,Junior Harrington
1822,970,Othella Harrington
1823,76956,Art Harris
1824,76957,Bernie Harris
1825,76959,Bob Harris
1826,76958,Chris Harris
1827,2734,Devin Harris
1828,203548,Elias Harris
1829,203914,Gary Harris
1830,1630223,Jalen Harris
1831,203925,Joe Harris
1832,1630284,Kevon Harris
1833,446,Lucious Harris
1834,202412,Manny Harris
1835,200839,Mike Harris
1836,76960,Steve Harris
1837,202227,Terrel Harris
1838,202699,Tobias Harris
1839,76961,Tony Harris
1840,1626151,Aaron Harrison
1841,1626150,Andrew Harrison
1842,76962,Bob Harrison
1843,2758,David Harrison
1844,1627885,Shaquille Harrison
1845,2078,Jason Hart
1846,1628404,Josh Hart
1847,1628392,Isaiah Hartenstein
1848,176,Antonio Harvey
1849,2051,Donnell Harvey
1850,202238,Kenny Hasbrouck
1851,321,Scott Haskin
1852,76965,Clem Haskins
1853,2617,Udonis Haslem
1854,2239,Trenton Hassell
1855,76967,Billy Hassett
1856,76966,Joey Hassett
1857,76968,Scott Hastings
1858,2213,Kirk Haston
1859,76969,Vern Hatton
1860,1630573,Sam Hauser
1861,76970,John Havlicek
1862,201150,Spencer Hawes
1863,76971,Steve Hawes
1864,76972,Connie Hawkins
1865,765,Hersey Hawkins
1866,1641722,Jordan Hawkins
1867,1038,Juaquin Hawkins
1868,76974,Marshall Hawkins
1869,1138,Michael Hawkins
1870,76975,Robert Hawkins
1871,76977,Tom Hawkins
1872,76978,Nate Hawthorne
1873,101236,Chuck Hayes
1874,76979,Elvin Hayes
1875,2553,Jarvis Hayes
1876,1629637,Jaxson Hayes
1877,1630165,Killian Hayes
1878,1628502,Nigel Hayes
1879,76980,Steve Hayes
1880,202330,Gordon Hayward
1881,202351,Lazar Hayward
1882,2217,Brendan Haywood
1883,76981,Spencer Haywood
1884,76982,John W. Hazen
1885,76983,Walt Hazzard
1886,101129,Luther Head
1887,1049,Shane Heal
1888,76984,Brian Heaney
1889,76985,Garfield Heard
1890,203687,Reggie Hearn
1891,76986,Herm Hedderick
1892,76987,Alvin Heggs
1893,76988,Tom Heinsohn
1894,76989,Dick Hemric
1895,673,Alan Henderson
1896,1538,Cedric Henderson
1897,76990,Cedric Henderson
1898,76991,Dave Henderson
1899,76993,Gerald Henderson
1900,201945,Gerald Henderson
1901,1764,J.R. Henderson
1902,76992,Jerome Henderson
1903,76994,Kevin Henderson
1904,1630703,Scoot Henderson
1905,76996,Tom Henderson
1906,1641707,Taylor Hendricks
1907,971,Mark Hendrickson
1908,76998,Larry Hennessy
1909,76999,Don Henriksen
1910,1630565,Aaron Henry
1911,77000,Al Henry
1912,77004,Bill Henry
1913,77001,Carl Henry
1914,77002,Conner Henry
1915,1627988,Myke Henry
1916,77003,Skeeter Henry
1917,202333,Xavier Henry
1918,203089,John Henson
1919,1667,Steve Henson
1920,77006,Bill Herman
1921,77007,Clarence Hermsen
1922,1629608,Dewan Hernandez
1923,1627823,Juancho Hernangomez
1924,1626195,Willy Hernangomez
1925,1914,Chris Herren
1926,61,Carl Herrera
1927,200835,Walter Herrmann
1928,1629639,Tyler Herro
1929,77010,Keith Herron
1930,77011,Sidney Hertzberg
1931,1628987,Kevin Hervey
1932,77012,Fred Hetzel
1933,77013,Bill Hewitt
1934,77014,Jack Hewson
1935,77015,Art Heyman
1936,1626209,Mario Hezonja
1937,201579,Roy Hibbert
1938,77016,Matthew Hickey
1939,1628439,Isaiah Hicks
1940,77017,Phil Hicks
1941,201581,JJ Hickson
1942,1627741,Buddy Hield
1943,202809,Cory Higgins
1944,1848,Mike Higgins
1945,77019,Rod Higgins
1946,925,Sean Higgins
1947,77021,Kenny Higgs
1948,77022,Johnny High
1949,1629312,Haywood Highsmith
1950,77023,Wayne Hightower
1951,77024,Armond Hill
1952,77025,Cleo Hill
1953,77026,Gary Hill
1954,201588,George Hill
1955,255,Grant Hill
1956,201195,Herbert Hill
1957,201941,Jordan Hill
1958,1630792,Malcolm Hill
1959,203524,Solomon Hill
1960,201631,Steven Hill
1961,238,Tyrone Hill
1962,77027,Art Hillhouse
1963,1626199,Darrun Hilliard
1964,77028,Darnell Hillman
1965,77029,Fred Hilton
1966,2550,Kirk Hinrich
1967,77030,Roy Hinson
1968,1630207,Nate Hinton
1969,77031,Mel Hirsch
1970,77032,Lew Hitch
1971,200823,Robert Hite
1972,1629658,Jaylen Hoard
1973,202359,Darington Hobson
1974,1641793,D'Moi Hodge
1975,1106,Donald Hodge
1976,101125,Julius Hodge
1977,77034,Craig Hodges
1978,77035,Adolph Hoefer
1979,77036,Paul 'The Bear' Hoffman
1980,77037,Bob Hogsett
1981,77038,Paul Hogue
1982,697,Fred Hoiberg
1983,77039,Doug Holcomb
1984,2450,Randy Holcomb
1985,1628988,Aaron Holiday
1986,201950,Jrue Holiday
1987,203200,Justin Holiday
1988,77040,Brad Holland
1989,77041,Joe Holland
1990,204066,John Holland
1991,77042,Wilbur Holland
1992,1641842,Ronald Holland II
1993,77043,Lionel Hollins
1994,200797,Ryan Hollins
1995,77044,Essie Hollis
1996,1626178,Rondae Hollis-Jefferson
1997,1626158,Richaun Holmes
1998,1641747,DaRon Holmes II
1999,1631096,Chet Holmgren
2000,77045,Jim Holstein
