  2879       102,55160522      925,61547852        0,36644831       -0,06796402
  2880       102,61191559      926,13275146        0,36677405       -0,03896821
  2881       102,67237854      926,65539551        0,36677405       -0,01210099
  2882       102,73167419      927,26080322        0,36688262        0,00206375
  2883       102,79214478      928,00250244        0,36666548        0,01599144
  2884       102,85139465      928,45068359        0,36671975        0,01250584
  2885       102,91182709      929,20550537        0,36693695        0,01713824
  2886       102,97226715      929,77984619        0,36696407        0,02198520
  2887       103,03159332      930,36364746        0,36663833        0,05586157
  2888       103,09208679      931,03594971        0,36661118        0,09537075
  2889       103,15132904      931,50061035        0,36685547        0,12695859
  2890       103,21179962      932,12255859        0,36661118        0,16199513
  2891       103,27231598      932,68060303        0,36712694        0,18373089
  2892       103,33158875      933,27850342        0,36728981        0,23408386
  2893       103,39201355      933,90191650        0,36753416        0,28735217
  2894       103,45127869      934,62451172        0,36802277        0,33931926
  2895       103,51176453      935,25927734        0,36764276        0,36699545
  2896       103,57231903      935,91839600        0,36796850        0,35181415
  2897       103,63159180      936,37957764        0,36815852        0,35022539
  2898       103,69207001      936,82861328        0,36834854        0,34000647
  2899       103,75131226      937,63311768        0,36932582        0,35034204
  2900       103,81177521      938,08276367        0,36902720        0,38403344
  2901       103,87229156      938,70300293        0,36900008        0,40687335
  2902       103,93158722      939,29083252        0,36940724        0,41874102
  2903       103,99201965      939,83544922        0,36943442        0,41427490
  2904       104,05240631      940,46038818        0,36989588        0,41418499
  2905       104,11157990      941,21130371        0,37030306        0,43209180
  2906       104,17202759      941,82348633        0,37041166        0,44532803
  2907       104,23137665      942,22784424        0,37098172        0,46101674
  2908       104,29193115      943,15802002        0,37087312        0,47053251
  2909       104,35218811      943,68853760        0,37155181        0,43985498
  2910       104,41145325      944,09320068        0,37166041        0,45282996
  2911       104,47192383      944,75000000        0,37157896        0,43843085
  2912       104,53246307      945,43200684        0,37233904        0,44600588
  2913       104,59174347      945,96752930        0,37206757        0,44556075
  2914       104,65219116      946,57312012        0,37263766        0,44124740
  2915       104,71136475      947,18389893        0,37277338        0,45147115
  2916       104,77184296      947,69482422        0,37342492        0,45188829
  2917       104,83231354      948,31280518        0,37331632        0,48622575
  2918       104,89152527      948,80841064        0,37399498        0,47929189
  2919       104,95207977      949,65307617        0,37388641        0,48092669
  2920       105,01129150      950,14526367        0,37415785        0,46312422
  2921       105,07170868      950,80578613        0,37461936        0,45952678
  2922       105,13214111      951,33496094        0,37499937        0,44804248
  2923       105,19145966      951,86761475        0,37532514        0,44067776
  2924       105,25202942      952,63848877        0,37521657        0,44398537
  2925       105,31125641      953,16772461        0,37567806        0,41854650
  2926       105,37174225      953,65942383        0,37586808        0,41027811
  2927       105,43221283      954,17938232        0,37622097        0,37652031
  2928       105,49152374      954,88751221        0,37646529        0,38240930
  2929       105,55199432      955,56219482        0,37630242        0,39722437
  2930       105,61126709      956,05529785        0,37703538        0,41234785
  2931       105,67172241      956,86865234        0,37679103        0,43345752
  2932       105,73214722      957,34637451        0,37714398        0,42767128
  2933       105,79145813      957,90832520        0,37746972        0,43300825
  2934       105,85191345      958,45422363        0,37784973        0,43028471
  2935       105,91230774      959,20910645        0,37833840        0,44530973
  2936       105,97171783      959,82806396        0,37866417        0,46534723
  2937       106,03227997      960,37109375        0,37863702        0,45439032
  2938       106,09153748      960,83337402        0,37890846        0,42706376
  2939       106,15203857      961,64074707        0,37888131        0,38706627
  2940       106,21130371      961,99224854        0,37939709        0,35083041
  2941       106,27171326      962,80047607        0,37988573        0,33815175
  2942       106,33193970      963,46203613        0,38004860        0,34572628
  2943       106,39232635      963,98809814        0,37969571        0,38853502
  2944       106,45155334      964,42724609        0,38010293        0,39822602
  2945       106,51196289      965,17230225        0,38032007        0,40755704
  2946       106,57242584      965,69769287        0,38026580        0,41088411
  2947       106,63161469      966,36120605        0,38105303        0,41650409
  2948       106,69203949      966,89672852        0,38127017        0,43904129
  2949       106,75127411      967,53326416        0,38178599        0,45398995
  2950       106,81173706      968,15618896        0,38189459        0,48046562
  2951       106,87216187      968,66040039        0,38216600        0,45233798
  2952       106,93142700      969,43853760        0,38232893        0,43860176
  2953       106,99189758      969,96362305        0,38227460        0,41322941
  2954       107,05233002      970,57690430        0,38292614        0,39104530
  2955       107,11157227      971,18084717        0,38300756        0,39521402
  2956       107,17209625      971,72460938        0,38338763        0,40725222
  2957       107,23133850      972,35107422        0,38330618        0,44737607
  2958       107,29181671      973,00524902        0,38387623        0,46003222
  2959       107,35211182      973,44537354        0,38403910        0,48015404
  2960       107,41137695      973,99114990        0,38406625        0,48198527
  2961       107,47181702      974,66418457        0,38482636        0,46710509
  2962       107,53224945      975,38903809        0,38501641        0,47495607
  2963       107,59151459      976,03631592        0,38528782        0,47490597
  2964       107,65175629      976,49346924        0,38599366        0,46890181
  2965       107,71221161      977,09948730        0,38566789        0,45852795
  2966       107,77145386      977,69110107        0,38593936        0,42972285
  2967       107,83188629      978,25451660        0,38626513        0,41427025
  2968       107,89243317      978,89971924        0,38648227        0,38698182
  2969       107,95171356      979,54840088        0,38697094        0,38950050
  2970       108,01207733      980,14984131        0,38683519        0,39667979
  2971       108,07238007      980,75964355        0,38735095        0,39044291
  2972       108,13137054      981,32977295        0,38735095        0,40828660
  2973       108,19177246      981,84155273        0,38770390        0,39647019
  2974       108,25224304      982,51287842        0,38813823        0,39958242
  2975       108,31139374      983,12799072        0,38800249        0,41973379
  2976       108,37185669      983,78845215        0,38840967        0,43943119
  2977       108,43228912      984,23400879        0,38868114        0,47421888
  2978       108,49158478      984,85363770        0,38889831        0,48322496
  2979       108,55204010      985,53155518        0,38927835        0,51996195
  2980       108,61129761      986,15234375        0,38935980        0,54005933
  2981       108,67172241      986,57727051        0,39025563        0,55089784
  2982       108,73211670      987,33197021        0,39030990        0,57571393
  2983       108,79149628      987,82440186        0,39071712        0,58192343
  2984       108,85195160      988,38677979        0,39109719        0,57252020
  2985       108,91237640      989,14483643        0,39155868        0,52962065
  2986       108,97156525      989,88842773        0,39150435        0,50389695
  2987       109,03176880      990,38922119        0,39207444        0,47221276
  2988       109,09230042      990,92059326        0,39259022        0,44420674
  2989       109,15155792      991,62078857        0,39256305        0,44193992
  2990       109,21202087      992,19915771        0,39242736        0,47129267
  2991       109,27136230      992,71203613        0,39283451        0,49585128
  2992       109,33178711      993,31738281        0,39321458        0,50754303
  2993       109,39219666      993,80310059        0,39326885        0,51412213
  2994       109,45148468      994,40405273        0,39373034        0,52435815
  2995       109,51200104      995,11004639        0,39446330        0,54228568
  2996       109,57131195      995,83471680        0,39516911        0,55683589
  2997       109,63183594      996,38134766        0,39527771        0,56603664
  2998       109,69223785      997,17175293        0,39525056        0,56278670
  2999       109,75151062      997,58508301        0,39538628        0,54173744
  3000       109,81203461      998,04638672        0,39579347        0,47237816
  3001       109,87125397      998,67547607        0,39611921        0,36408684
  3002       109,93167877      999,31915283        0,39641783        0,25747240
  3003       109,99208832      999,95263672        0,39682505        0,16103204
