thickness,energy,transmission
195,9000.0,0.38662
195,11000.0,0.59294
195,13000.0,0.72813
195,15000.0,0.81305
195,17000.0,0.86713
196,7000.0,0.13403
196,9000.0,0.38474
196,11000.0,0.59136
196,13000.0,0.72694
196,15000.0,0.81219
196,17000.0,0.86649
197,7000.0,0.13267
197,9000.0,0.38287
197,11000.0,0.58977
197,13000.0,0.72576
197,15000.0,0.81133
197,17000.0,0.86586
198,7000.0,0.13131
198,9000.0,0.38101
198,11000.0,0.58819
198,13000.0,0.72458
198,15000.0,0.81047
198,17000.0,0.86523
199,7000.0,0.12997
199,9000.0,0.37916
199,11000.0,0.58662
199,13000.0,0.7234
199,15000.0,0.80961
199,17000.0,0.8646
200,7000.0,0.12865
200,9000.0,0.37732
200,11000.0,0.58505
200,13000.0,0.72223
200,15000.0,0.80875
200,17000.0,0.86396
201,7000.0,0.12734
201,9000.0,0.37548
201,11000.0,0.58348
201,13000.0,0.72105
201,15000.0,0.80789
201,17000.0,0.86333
202,7000.0,0.12604
202,9000.0,0.37366
202,11000.0,0.58192
202,13000.0,0.71988
202,15000.0,0.80704
202,17000.0,0.8627
203,7000.0,0.12475
203,9000.0,0.37184
203,11000.0,0.58036
203,13000.0,0.71871
203,15000.0,0.80618
203,17000.0,0.86207
204,7000.0,0.12348
204,9000.0,0.37003
204,11000.0,0.57881
204,13000.0,0.71754
204,15000.0,0.80532
204,17000.0,0.86144
205,7000.0,0.12222
205,9000.0,0.36823
205,11000.0,0.57726
205,13000.0,0.71638
205,15000.0,0.80447
205,17000.0,0.86081
206,7000.0,0.12097
206,9000.0,0.36644
206,11000.0,0.57572
206,13000.0,0.71521
206,15000.0,0.80362
206,17000.0,0.86018
207,7000.0,0.11974
207,9000.0,0.36466
207,11000.0,0.57418
207,13000.0,0.71405
207,15000.0,0.80276
207,17000.0,0.85955
208,7000.0,0.11852
208,9000.0,0.36289
208,11000.0,0.57264
208,13000.0,0.71289
208,15000.0,0.80191
208,17000.0,0.85893
209,7000.0,0.11731
209,9000.0,0.36112
209,11000.0,0.57111
209,13000.0,0.71173
209,15000.0,0.80106
209,17000.0,0.8583
210,7000.0,0.11611
210,9000.0,0.35937
210,11000.0,0.56958
210,13000.0,0.71057
210,15000.0,0.80021
210,17000.0,0.85767
211,7000.0,0.11493
211,9000.0,0.35762
211,11000.0,0.56805
211,13000.0,0.70942
211,15000.0,0.79936
211,17000.0,0.85704
212,7000.0,0.11375
212,9000.0,0.35588
212,11000.0,0.56653
212,13000.0,0.70826
212,15000.0,0.79852
212,17000.0,0.85642
213,7000.0,0.11259
213,9000.0,0.35415
213,11000.0,0.56502
213,13000.0,0.70711
213,15000.0,0.79767
213,17000.0,0.85579
214,7000.0,0.11144
214,9000.0,0.35243
214,11000.0,0.5635
214,13000.0,0.70596
214,15000.0,0.79682
214,17000.0,0.85517
215,7000.0,0.11031
215,9000.0,0.35072
215,11000.0,0.56199
215,13000.0,0.70481
215,15000.0,0.79598
215,17000.0,0.85454
216,7000.0,0.10918
216,9000.0,0.34901
216,11000.0,0.56049
216,13000.0,0.70367
216,15000.0,0.79513
216,17000.0,0.85392
217,7000.0,0.10807
217,9000.0,0.34732
217,11000.0,0.55899
217,13000.0,0.70252
217,15000.0,0.79429
217,17000.0,0.85329
218,7000.0,0.10697
218,9000.0,0.34563
218,11000.0,0.55749
218,13000.0,0.70138
218,15000.0,0.79345
218,17000.0,0.85267
219,7000.0,0.10588
219,9000.0,0.34395
219,11000.0,0.556
219,13000.0,0.70024
219,15000.0,0.79261
219,17000.0,0.85205
220,7000.0,0.1048
220,9000.0,0.34228
220,11000.0,0.55451
220,13000.0,0.6991
220,15000.0,0.79176
220,17000.0,0.85142
221,7000.0,0.10373
221,9000.0,0.34061
221,11000.0,0.55303
221,13000.0,0.69797
221,15000.0,0.79092
221,17000.0,0.8508
222,7000.0,0.10267
222,9000.0,0.33896
222,11000.0,0.55155
222,13000.0,0.69683
222,15000.0,0.79009
222,17000.0,0.85018
223,7000.0,0.10162
223,9000.0,0.33731
223,11000.0,0.55007
223,13000.0,0.6957
223,15000.0,0.78925
223,17000.0,0.84956
224,7000.0,0.10058
224,9000.0,0.33567
224,11000.0,0.5486
224,13000.0,0.69457
224,15000.0,0.78841
224,17000.0,0.84894
225,7000.0,0.0995579
225,9000.0,0.33404
225,11000.0,0.54713
225,13000.0,0.69344
225,15000.0,0.78757
225,17000.0,0.84832
226,7000.0,0.0985424
226,9000.0,0.33241
226,11000.0,0.54567
226,13000.0,0.69231
226,15000.0,0.78674
226,17000.0,0.8477
227,7000.0,0.0975371
227,9000.0,0.3308
227,11000.0,0.54421
227,13000.0,0.69119
227,15000.0,0.7859
227,17000.0,0.84708
228,7000.0,0.0965422
228,9000.0,0.32919
228,11000.0,0.54275
228,13000.0,0.69006
228,15000.0,0.78507
228,17000.0,0.84646
229,7000.0,0.0955573
229,9000.0,0.32759
229,11000.0,0.5413
229,13000.0,0.68894
229,15000.0,0.78424
229,17000.0,0.84584
230,7000.0,0.0945825
230,9000.0,0.326
230,11000.0,0.53985
230,13000.0,0.68782
230,15000.0,0.78341
230,17000.0,0.84522
231,7000.0,0.0936177
231,9000.0,0.32441
231,11000.0,0.5384
231,13000.0,0.6867
231,15000.0,0.78257
231,17000.0,0.8446
232,7000.0,0.0926627
232,9000.0,0.32283
232,11000.0,0.53696
232,13000.0,0.68559
232,15000.0,0.78174
232,17000.0,0.84399
233,7000.0,0.0917175
233,9000.0,0.32126
233,11000.0,0.53552
233,13000.0,0.68447
233,15000.0,0.78092
233,17000.0,0.84337
234,7000.0,0.0907818
234,9000.0,0.3197
234,11000.0,0.53409
234,13000.0,0.68336
234,15000.0,0.78009
234,17000.0,0.84275
235,7000.0,0.0898558
235,9000.0,0.31815
235,11000.0,0.53266
235,13000.0,0.68225
235,15000.0,0.77926
235,17000.0,0.84214
236,7000.0,0.0889391
236,9000.0,0.3166
236,11000.0,0.53124
236,13000.0,0.68114
236,15000.0,0.77843
236,17000.0,0.84152
237,7000.0,0.0880319
237,9000.0,0.31506
237,11000.0,0.52981
237,13000.0,0.68003
237,15000.0,0.77761
237,17000.0,0.84091
238,7000.0,0.0871339
238,9000.0,0.31353
238,11000.0,0.5284
238,13000.0,0.67892
238,15000.0,0.77678
238,17000.0,0.84029
239,7000.0,0.086245
239,9000.0,0.31201
239,11000.0,0.52698
239,13000.0,0.67782
239,15000.0,0.77596
239,17000.0,0.83968
240,7000.0,0.0853652
240,9000.0,0.31049
240,11000.0,0.52557
240,13000.0,0.67672
240,15000.0,0.77514
240,17000.0,0.83906
241,7000.0,0.0844944
241,9000.0,0.30898
241,11000.0,0.52416
241,13000.0,0.67562
241,15000.0,0.77431
241,17000.0,0.83845
242,7000.0,0.0836325
242,9000.0,0.30748
242,11000.0,0.52276
242,13000.0,0.67452
242,15000.0,0.77349
242,17000.0,0.83784
243,7000.0,0.0827793
243,9000.0,0.30598
243,11000.0,0.52136
243,13000.0,0.67342
243,15000.0,0.77267
243,17000.0,0.83722
244,7000.0,0.0819349
244,9000.0,0.3045
244,11000.0,0.51997
244,13000.0,0.67233
244,15000.0,0.77185
244,17000.0,0.83661
245,7000.0,0.0810991
245,9000.0,0.30302
245,11000.0,0.51857
245,13000.0,0.67124
245,15000.0,0.77103
245,17000.0,0.836
246,7000.0,0.0802718
246,9000.0,0.30154
246,11000.0,0.51719
246,13000.0,0.67014
246,15000.0,0.77021
246,17000.0,0.83539
247,7000.0,0.079453
247,9000.0,0.30008
247,11000.0,0.5158
247,13000.0,0.66906
247,15000.0,0.7694
247,17000.0,0.83478
248,7000.0,0.0786425
248,9000.0,0.29862
248,11000.0,0.51442
248,13000.0,0.66797
248,15000.0,0.76858
248,17000.0,0.83417
249,7000.0,0.0778402
249,9000.0,0.29717
249,11000.0,0.51304
249,13000.0,0.66688
249,15000.0,0.76777
249,17000.0,0.83356
250,7000.0,0.0770462
250,9000.0,0.29572
250,11000.0,0.51167
250,13000.0,0.6658
250,15000.0,0.76695
250,17000.0,0.83295
251,7000.0,0.0762602
251,9000.0,0.29428
251,11000.0,0.5103
251,13000.0,0.66471
251,15000.0,0.76614
251,17000.0,0.83234
252,7000.0,0.0754823
252,9000.0,0.29285
252,11000.0,0.50894
252,13000.0,0.66363
252,15000.0,0.76533
252,17000.0,0.83173
253,7000.0,0.0747123
253,9000.0,0.29143
253,11000.0,0.50757
253,13000.0,0.66256
253,15000.0,0.76451
253,17000.0,0.83113
254,7000.0,0.0739502
254,9000.0,0.29001
254,11000.0,0.50621
254,13000.0,0.66148
254,15000.0,0.7637
254,17000.0,0.83052
255,7000.0,0.0731958
255,9000.0,0.2886
255,11000.0,0.50486
255,13000.0,0.6604
255,15000.0,0.76289
255,17000.0,0.82991
256,7000.0,0.0724491
256,9000.0,0.2872
256,11000.0,0.50351
256,13000.0,0.65933
256,15000.0,0.76208
256,17000.0,0.8293
257,7000.0,0.0717101
257,9000.0,0.2858
257,11000.0,0.50216
257,13000.0,0.65826
257,15000.0,0.76128
257,17000.0,0.8287
258,7000.0,0.0709785
258,9000.0,0.28441
258,11000.0,0.50082
258,13000.0,0.65719
258,15000.0,0.76047
258,17000.0,0.82809
259,7000.0,0.0702545
259,9000.0,0.28303
259,11000.0,0.49948
259,13000.0,0.65612
259,15000.0,0.75966
259,17000.0,0.82749
260,7000.0,0.0695378
260,9000.0,0.28165
260,11000.0,0.49814
260,13000.0,0.65505
260,15000.0,0.75886
260,17000.0,0.82688
261,7000.0,0.0688285
261,9000.0,0.28029
261,11000.0,0.49681
261,13000.0,0.65399
261,15000.0,0.75805
261,17000.0,0.82628
262,7000.0,0.0681263
262,9000.0,0.27892
262,11000.0,0.49548
262,13000.0,0.65292
262,15000.0,0.75725
262,17000.0,0.82567
263,7000.0,0.0674314
263,9000.0,0.27757
263,11000.0,0.49415
263,13000.0,0.65186
263,15000.0,0.75644
263,17000.0,0.82507
264,7000.0,0.0667435
264,9000.0,0.27622
264,11000.0,0.49283
264,13000.0,0.6508
264,15000.0,0.75564
264,17000.0,0.82447
265,7000.0,0.0660627
265,9000.0,0.27487
265,11000.0,0.49151
265,13000.0,0.64974
265,15000.0,0.75484
265,17000.0,0.82387
266,7000.0,0.0653888
266,9000.0,0.27354
266,11000.0,0.49019
266,13000.0,0.64869
266,15000.0,0.75404
266,17000.0,0.82326
267,7000.0,0.0647217
267,9000.0,0.27221
267,11000.0,0.48888
267,13000.0,0.64763
267,15000.0,0.75324
267,17000.0,0.82266
268,7000.0,0.0640615
268,9000.0,0.27089
268,11000.0,0.48757
268,13000.0,0.64658
268,15000.0,0.75244
268,17000.0,0.82206
269,7000.0,0.063408
269,9000.0,0.26957
269,11000.0,0.48627
269,13000.0,0.64553
269,15000.0,0.75164
269,17000.0,0.82146
270,7000.0,0.0627612
270,9000.0,0.26826
270,11000.0,0.48496
270,13000.0,0.64448
270,15000.0,0.75084
270,17000.0,0.82086
271,7000.0,0.062121
271,9000.0,0.26695
271,11000.0,0.48367
271,13000.0,0.64343
271,15000.0,0.75005
271,17000.0,0.82026
272,7000.0,0.0614873
272,9000.0,0.26566
272,11000.0,0.48237
272,13000.0,0.64239
272,15000.0,0.74925
272,17000.0,0.81966
273,7000.0,0.06086
273,9000.0,0.26436
273,11000.0,0.48108
273,13000.0,0.64134
273,15000.0,0.74846
273,17000.0,0.81906
274,7000.0,0.0602392
274,9000.0,0.26308
274,11000.0,0.47979
274,13000.0,0.6403
274,15000.0,0.74766
274,17000.0,0.81846
275,7000.0,0.0596247
275,9000.0,0.2618
275,11000.0,0.47851
275,13000.0,0.63926
275,15000.0,0.74687
275,17000.0,0.81786
276,7000.0,0.0590165
276,9000.0,0.26053
276,11000.0,0.47723
276,13000.0,0.63822
276,15000.0,0.74608
276,17000.0,0.81727
277,7000.0,0.0584144
277,9000.0,0.25926
277,11000.0,0.47595
277,13000.0,0.63718
277,15000.0,0.74529
277,17000.0,0.81667
278,7000.0,0.0578185
278,9000.0,0.258
278,11000.0,0.47468
278,13000.0,0.63615
278,15000.0,0.7445
278,17000.0,0.81607
279,7000.0,0.0572287
279,9000.0,0.25675
279,11000.0,0.47341
279,13000.0,0.63511
279,15000.0,0.74371
279,17000.0,0.81548
280,7000.0,0.056645
280,9000.0,0.2555
280,11000.0,0.47214
280,13000.0,0.63408
280,15000.0,0.74292
280,17000.0,0.81488
281,7000.0,0.0560671
281,9000.0,0.25426
281,11000.0,0.47087
281,13000.0,0.63305
281,15000.0,0.74213
281,17000.0,0.81428
282,7000.0,0.0554952
282,9000.0,0.25302
282,11000.0,0.46961
282,13000.0,0.63202
282,15000.0,0.74134
282,17000.0,0.81369
283,7000.0,0.0549291
283,9000.0,0.25179
283,11000.0,0.46836
283,13000.0,0.63099
283,15000.0,0.74056
283,17000.0,0.81309
284,7000.0,0.0543687
284,9000.0,0.25057
284,11000.0,0.4671
284,13000.0,0.62997
284,15000.0,0.73977
284,17000.0,0.8125
285,7000.0,0.0538141
285,9000.0,0.24935
285,11000.0,0.46585
285,13000.0,0.62894
285,15000.0,0.73899
285,17000.0,0.81191
286,7000.0,0.0532652
286,9000.0,0.24814
286,11000.0,0.46461
286,13000.0,0.62792
286,15000.0,0.7382
286,17000.0,0.81131
287,7000.0,0.0527218
287,9000.0,0.24693
287,11000.0,0.46336
287,13000.0,0.6269
287,15000.0,0.73742
287,17000.0,0.81072
288,7000.0,0.052184
288,9000.0,0.24573
288,11000.0,0.46212
288,13000.0,0.62588
288,15000.0,0.73664
288,17000.0,0.81013
289,7000.0,0.0516516
289,9000.0,0.24453
289,11000.0,0.46089
289,13000.0,0.62486
289,15000.0,0.73585
289,17000.0,0.80954
290,7000.0,0.0511248
290,9000.0,0.24335
290,11000.0,0.45965
290,13000.0,0.62385
290,15000.0,0.73507
290,17000.0,0.80894
291,7000.0,0.0506032
291,9000.0,0.24216
291,11000.0,0.45842
291,13000.0,0.62283
291,15000.0,0.73429
291,17000.0,0.80835
292,7000.0,0.050087
292,9000.0,0.24099
292,11000.0,0.45719
292,13000.0,0.62182
292,15000.0,0.73352
292,17000.0,0.80776
293,7000.0,0.0495761
293,9000.0,0.23981
293,11000.0,0.45597
293,13000.0,0.62081
293,15000.0,0.73274
293,17000.0,0.80717
294,7000.0,0.0490704
294,9000.0,0.23865
294,11000.0,0.45475
294,13000.0,0.6198
294,15000.0,0.73196
294,17000.0,0.80658
295,7000.0,0.0485698
295,9000.0,0.23749
295,11000.0,0.45353
295,13000.0,0.61879
295,15000.0,0.73118
295,17000.0,0.80599
296,7000.0,0.0480743
296,9000.0,0.23633
296,11000.0,0.45232
296,13000.0,0.61778
296,15000.0,0.73041
296,17000.0,0.8054
297,7000.0,0.0475839
297,9000.0,0.23518
297,11000.0,0.45111
297,13000.0,0.61678
297,15000.0,0.72963
297,17000.0,0.80481
298,7000.0,0.0470985
298,9000.0,0.23404
298,11000.0,0.4499
298,13000.0,0.61578
298,15000.0,0.72886
298,17000.0,0.80423
299,7000.0,0.0466181
299,9000.0,0.2329
299,11000.0,0.4487
299,13000.0,0.61478
299,15000.0,0.72809
299,17000.0,0.80364
300,7000.0,0.0461425
300,9000.0,0.23177
300,11000.0,0.4475
300,13000.0,0.61378
300,15000.0,0.72731
300,17000.0,0.80305
301,7000.0,0.0456718
301,9000.0,0.23064
301,11000.0,0.4463
301,13000.0,0.61278
301,15000.0,0.72654
301,17000.0,0.80246
302,7000.0,0.0452059
302,9000.0,0.22952
302,11000.0,0.4451
302,13000.0,0.61178
302,15000.0,0.72577
302,17000.0,0.80188
303,7000.0,0.0447448
303,9000.0,0.22841
303,11000.0,0.44391
303,13000.0,0.61079
303,15000.0,0.725
303,17000.0,0.80129
304,7000.0,0.0442883
304,9000.0,0.2273
304,11000.0,0.44272
304,13000.0,0.6098
304,15000.0,0.72423
304,17000.0,0.80071
305,7000.0,0.0438365
305,9000.0,0.22619
305,11000.0,0.44154
305,13000.0,0.6088
305,15000.0,0.72346
305,17000.0,0.80012
306,7000.0,0.0433894
306,9000.0,0.22509
306,11000.0,0.44036
306,13000.0,0.60781
306,15000.0,0.7227
306,17000.0,0.79954
307,7000.0,0.0429468
307,9000.0,0.224
307,11000.0,0.43918
307,13000.0,0.60683
307,15000.0,0.72193
307,17000.0,0.79895
308,7000.0,0.0425087
308,9000.0,0.22291
308,11000.0,0.438
308,13000.0,0.60584
308,15000.0,0.72116
308,17000.0,0.79837
309,7000.0,0.042075
309,9000.0,0.22182
309,11000.0,0.43683
309,13000.0,0.60485
309,15000.0,0.7204
309,17000.0,0.79778
310,7000.0,0.0416458
310,9000.0,0.22075
310,11000.0,0.43566
310,13000.0,0.60387
310,15000.0,0.71964
310,17000.0,0.7972
311,7000.0,0.041221
311,9000.0,0.21967
311,11000.0,0.43449
311,13000.0,0.60289
311,15000.0,0.71887
311,17000.0,0.79662
312,7000.0,0.0408005
312,9000.0,0.21861
312,11000.0,0.43333
312,13000.0,0.60191
312,15000.0,0.71811
312,17000.0,0.79604
313,7000.0,0.0403843
313,9000.0,0.21754
313,11000.0,0.43217
313,13000.0,0.60093
313,15000.0,0.71735
313,17000.0,0.79545
314,7000.0,0.0399723
314,9000.0,0.21649
314,11000.0,0.43101
314,13000.0,0.59995
314,15000.0,0.71659
314,17000.0,0.79487
315,7000.0,0.0395646
315,9000.0,0.21543
315,11000.0,0.42986
315,13000.0,0.59898
315,15000.0,0.71583
315,17000.0,0.79429
316,7000.0,0.039161
316,9000.0,0.21439
316,11000.0,0.42871
316,13000.0,0.598
316,15000.0,0.71507
316,17000.0,0.79371
317,7000.0,0.0387615
317,9000.0,0.21334
317,11000.0,0.42756
317,13000.0,0.59703
317,15000.0,0.71431
317,17000.0,0.79313
318,7000.0,0.0383661
318,9000.0,0.21231
318,11000.0,0.42642
318,13000.0,0.59606
318,15000.0,0.71355
318,17000.0,0.79255
319,7000.0,0.0379747
319,9000.0,0.21127
319,11000.0,0.42528
319,13000.0,0.59509
319,15000.0,0.71279
319,17000.0,0.79197
320,7000.0,0.0375873
320,9000.0,0.21025
320,11000.0,0.42414
320,13000.0,0.59413
320,15000.0,0.71204
320,17000.0,0.79139
321,7000.0,0.0372039
321,9000.0,0.20922
321,11000.0,0.423
321,13000.0,0.59316
321,15000.0,0.71128
321,17000.0,0.79082
322,7000.0,0.0368244
322,9000.0,0.20821
322,11000.0,0.42187
322,13000.0,0.59219
322,15000.0,0.71053
322,17000.0,0.79024
323,7000.0,0.0364487
323,9000.0,0.2072
323,11000.0,0.42074
323,13000.0,0.59123
323,15000.0,0.70977
323,17000.0,0.78966
324,7000.0,0.0360769
324,9000.0,0.20619
324,11000.0,0.41962
324,13000.0,0.59027
324,15000.0,0.70902
324,17000.0,0.78908
325,7000.0,0.0357089
325,9000.0,0.20519
325,11000.0,0.41849
325,13000.0,0.58931
325,15000.0,0.70827
325,17000.0,0.78851
326,7000.0,0.0353446
326,9000.0,0.20419
326,11000.0,0.41737
326,13000.0,0.58835
326,15000.0,0.70752
326,17000.0,0.78793
327,7000.0,0.0349841
327,9000.0,0.2032
327,11000.0,0.41626
327,13000.0,0.5874
327,15000.0,0.70677
327,17000.0,0.78735
328,7000.0,0.0346272
328,9000.0,0.20221
328,11000.0,0.41514
328,13000.0,0.58644
328,15000.0,0.70602
328,17000.0,0.78678
329,7000.0,0.034274
329,9000.0,0.20122
329,11000.0,0.41403
329,13000.0,0.58549
329,15000.0,0.70527
329,17000.0,0.7862
330,7000.0,0.0339243
330,9000.0,0.20025
330,11000.0,0.41292
330,13000.0,0.58454
330,15000.0,0.70452
330,17000.0,0.78563
331,7000.0,0.0335783
331,9000.0,0.19927
331,11000.0,0.41182
331,13000.0,0.58359
331,15000.0,0.70377
331,17000.0,0.78505
332,7000.0,0.0332357
332,9000.0,0.1983
332,11000.0,0.41071
332,13000.0,0.58264
332,15000.0,0.70303
332,17000.0,0.78448
333,7000.0,0.0328967
333,9000.0,0.19734
333,11000.0,0.40961
333,13000.0,0.58169
333,15000.0,0.70228
333,17000.0,0.78391
334,7000.0,0.0325611
334,9000.0,0.19638
334,11000.0,0.40852
334,13000.0,0.58074
334,15000.0,0.70154
334,17000.0,0.78333
335,7000.0,0.032229
335,9000.0,0.19543
335,11000.0,0.40742
335,13000.0,0.5798
335,15000.0,0.70079
335,17000.0,0.78276
336,7000.0,0.0319002
336,9000.0,0.19448
336,11000.0,0.40633
336,13000.0,0.57886
336,15000.0,0.70005
336,17000.0,0.78219
337,7000.0,0.0315748
337,9000.0,0.19353
337,11000.0,0.40525
337,13000.0,0.57792
337,15000.0,0.69931
337,17000.0,0.78162
338,7000.0,0.0312527
338,9000.0,0.19259
338,11000.0,0.40416
338,13000.0,0.57698
338,15000.0,0.69856
338,17000.0,0.78105
339,7000.0,0.0309339
339,9000.0,0.19165
339,11000.0,0.40308
339,13000.0,0.57604
339,15000.0,0.69782
339,17000.0,0.78048
340,7000.0,0.0306183
340,9000.0,0.19072
340,11000.0,0.402
340,13000.0,0.5751
340,15000.0,0.69708
340,17000.0,0.77991
341,7000.0,0.030306
341,9000.0,0.18979
341,11000.0,0.40093
341,13000.0,0.57417
341,15000.0,0.69634
341,17000.0,0.77934
342,7000.0,0.0299968
342,9000.0,0.18887
342,11000.0,0.39985
342,13000.0,0.57323
342,15000.0,0.69561
342,17000.0,0.77877
343,7000.0,0.0296908
343,9000.0,0.18795
343,11000.0,0.39878
343,13000.0,0.5723
343,15000.0,0.69487
343,17000.0,0.7782
344,7000.0,0.029388
344,9000.0,0.18704
344,11000.0,0.39771
344,13000.0,0.57137
344,15000.0,0.69413
344,17000.0,0.77763
345,7000.0,0.0290882
345,9000.0,0.18613
345,11000.0,0.39665
345,13000.0,0.57044
345,15000.0,0.69339
345,17000.0,0.77706
346,7000.0,0.0287914
346,9000.0,0.18523
346,11000.0,0.39559
346,13000.0,0.56952
346,15000.0,0.69266
346,17000.0,0.77649
347,7000.0,0.0284977
347,9000.0,0.18433
347,11000.0,0.39453
347,13000.0,0.56859
347,15000.0,0.69192
347,17000.0,0.77592
348,7000.0,0.028207
348,9000.0,0.18343
348,11000.0,0.39347
348,13000.0,0.56767
348,15000.0,0.69119
348,17000.0,0.77536
349,7000.0,0.0279193
349,9000.0,0.18254
349,11000.0,0.39242
349,13000.0,0.56674
349,15000.0,0.69046
349,17000.0,0.77479
350,7000.0,0.0276345
350,9000.0,0.18165
350,11000.0,0.39137
350,13000.0,0.56582
350,15000.0,0.68972
350,17000.0,0.77422
351,7000.0,0.0273526
351,9000.0,0.18077
351,11000.0,0.39032
351,13000.0,0.5649
351,15000.0,0.68899
351,17000.0,0.77366
352,7000.0,0.0270736
352,9000.0,0.17989
352,11000.0,0.38928
352,13000.0,0.56398
352,15000.0,0.68826
352,17000.0,0.77309
353,7000.0,0.0267974
353,9000.0,0.17901
353,11000.0,0.38824
353,13000.0,0.56307
353,15000.0,0.68753
353,17000.0,0.77253
354,7000.0,0.026524
354,9000.0,0.17814
354,11000.0,0.3872
354,13000.0,0.56215
354,15000.0,0.6868
354,17000.0,0.77196
355,7000.0,0.0262535
355,9000.0,0.17728
355,11000.0,0.38616
355,13000.0,0.56124
355,15000.0,0.68607
355,17000.0,0.7714
356,7000.0,0.0259856
356,9000.0,0.17642
356,11000.0,0.38513
356,13000.0,0.56032
356,15000.0,0.68535
356,17000.0,0.77084
357,7000.0,0.0257206
357,9000.0,0.17556
357,11000.0,0.3841
357,13000.0,0.55941
357,15000.0,0.68462
357,17000.0,0.77027
358,7000.0,0.0254582
358,9000.0,0.1747
358,11000.0,0.38307
358,13000.0,0.5585
358,15000.0,0.68389
358,17000.0,0.76971
359,7000.0,0.0251985
359,9000.0,0.17385
359,11000.0,0.38204
359,13000.0,0.5576
359,15000.0,0.68317
359,17000.0,0.76915
360,7000.0,0.0249414
360,9000.0,0.17301
360,11000.0,0.38102
360,13000.0,0.55669
360,15000.0,0.68244
360,17000.0,0.76858
361,7000.0,0.024687
361,9000.0,0.17217
361,11000.0,0.38
361,13000.0,0.55578
361,15000.0,0.68172
361,17000.0,0.76802
362,7000.0,0.0244352
362,9000.0,0.17133
362,11000.0,0.37898
362,13000.0,0.55488
362,15000.0,0.681
362,17000.0,0.76746
363,7000.0,0.0241859
363,9000.0,0.1705
363,11000.0,0.37797
363,13000.0,0.55398
363,15000.0,0.68027
363,17000.0,0.7669
364,7000.0,0.0239392
364,9000.0,0.16967
364,11000.0,0.37696
364,13000.0,0.55308
364,15000.0,0.67955
364,17000.0,0.76634
365,7000.0,0.023695
365,9000.0,0.16884
365,11000.0,0.37595
365,13000.0,0.55218
365,15000.0,0.67883
365,17000.0,0.76578
366,7000.0,0.0234533
366,9000.0,0.16802
366,11000.0,0.37494
366,13000.0,0.55128
366,15000.0,0.67811
366,17000.0,0.76522
367,7000.0,0.023214
367,9000.0,0.16721
367,11000.0,0.37394
367,13000.0,0.55038
367,15000.0,0.67739
367,17000.0,0.76466
368,7000.0,0.0229772
368,9000.0,0.16639
368,11000.0,0.37294
368,13000.0,0.54949
368,15000.0,0.67667
368,17000.0,0.7641
369,7000.0,0.0227428
369,9000.0,0.16559
369,11000.0,0.37194
369,13000.0,0.5486
369,15000.0,0.67595
369,17000.0,0.76354
370,7000.0,0.0225108
370,9000.0,0.16478
370,11000.0,0.37094
370,13000.0,0.5477
370,15000.0,0.67524
370,17000.0,0.76299
371,7000.0,0.0222812
371,9000.0,0.16398
371,11000.0,0.36995
371,13000.0,0.54681
371,15000.0,0.67452
371,17000.0,0.76243
372,7000.0,0.0220539
372,9000.0,0.16318
372,11000.0,0.36896
372,13000.0,0.54593
372,15000.0,0.67381
372,17000.0,0.76187
373,7000.0,0.0218289
373,9000.0,0.16239
373,11000.0,0.36797
373,13000.0,0.54504
373,15000.0,0.67309
373,17000.0,0.76131
374,7000.0,0.0216063
374,9000.0,0.1616
374,11000.0,0.36699
374,13000.0,0.54415
374,15000.0,0.67238
374,17000.0,0.76076
375,7000.0,0.0213859
375,9000.0,0.16081
375,11000.0,0.366
375,13000.0,0.54327
375,15000.0,0.67166
375,17000.0,0.7602
376,7000.0,0.0211677
376,9000.0,0.16003
376,11000.0,0.36502
376,13000.0,0.54238
376,15000.0,0.67095
376,17000.0,0.75965
377,7000.0,0.0209518
377,9000.0,0.15925
377,11000.0,0.36405
377,13000.0,0.5415
377,15000.0,0.67024
377,17000.0,0.75909
378,7000.0,0.020738
378,9000.0,0.15848
378,11000.0,0.36307
378,13000.0,0.54062
378,15000.0,0.66953
378,17000.0,0.75854
379,7000.0,0.0205265
379,9000.0,0.15771
379,11000.0,0.3621
379,13000.0,0.53974
379,15000.0,0.66882
379,17000.0,0.75798
380,7000.0,0.0203171
380,9000.0,0.15694
380,11000.0,0.36113
380,13000.0,0.53886
380,15000.0,0.66811
380,17000.0,0.75743
381,7000.0,0.0201098
381,9000.0,0.15618
381,11000.0,0.36017
381,13000.0,0.53799
381,15000.0,0.6674
381,17000.0,0.75687
382,7000.0,0.0199047
382,9000.0,0.15542
382,11000.0,0.3592
382,13000.0,0.53711
382,15000.0,0.66669
382,17000.0,0.75632
383,7000.0,0.0197016
383,9000.0,0.15466
383,11000.0,0.35824
383,13000.0,0.53624
383,15000.0,0.66599
383,17000.0,0.75577
384,7000.0,0.0195007
384,9000.0,0.15391
384,11000.0,0.35728
384,13000.0,0.53537
384,15000.0,0.66528
384,17000.0,0.75522
385,7000.0,0.0193017
385,9000.0,0.15316
385,11000.0,0.35632
385,13000.0,0.5345
385,15000.0,0.66457
385,17000.0,0.75466
386,7000.0,0.0191048
386,9000.0,0.15242
386,11000.0,0.35537
386,13000.0,0.53363
386,15000.0,0.66387
386,17000.0,0.75411
387,7000.0,0.01891
387,9000.0,0.15168
387,11000.0,0.35442
387,13000.0,0.53276
