thickness,energy,transmission
177,11000.0,9.74079e-09
177,13000.0,8.40798e-06
177,15000.0,0.000390448
177,17000.0,0.00401927
178,7000.0,0.000563915
178,9000.0,1.88104e-14
178,11000.0,8.77672e-09
178,13000.0,7.87079e-06
178,15000.0,0.000373514
178,17000.0,0.00389594
179,7000.0,0.000540707
179,9000.0,1.57502e-14
179,11000.0,7.90807e-09
179,13000.0,7.3679e-06
179,15000.0,0.000357314
179,17000.0,0.00377638
180,7000.0,0.000518455
180,9000.0,1.31879e-14
180,11000.0,7.12537e-09
180,13000.0,6.89715e-06
180,15000.0,0.000341817
180,17000.0,0.00366049
181,7000.0,0.000497117
181,9000.0,1.10425e-14
181,11000.0,6.42016e-09
181,13000.0,6.45648e-06
181,15000.0,0.000326992
181,17000.0,0.00354817
182,7000.0,0.000476659
182,9000.0,9.24606e-15
182,11000.0,5.78474e-09
182,13000.0,6.04396e-06
182,15000.0,0.00031281
182,17000.0,0.00343928
183,7000.0,0.000457042
183,9000.0,7.74189e-15
183,11000.0,5.2122e-09
183,13000.0,5.6578e-06
183,15000.0,0.000299243
183,17000.0,0.00333374
184,7000.0,0.000438232
184,9000.0,6.4824e-15
184,11000.0,4.69634e-09
184,13000.0,5.29631e-06
184,15000.0,0.000286264
184,17000.0,0.00323144
185,7000.0,0.000420197
185,9000.0,5.42783e-15
185,11000.0,4.23153e-09
185,13000.0,4.95792e-06
185,15000.0,0.000273848
185,17000.0,0.00313228
186,7000.0,0.000402903
186,9000.0,4.54482e-15
186,11000.0,3.81272e-09
186,13000.0,4.64115e-06
186,15000.0,0.000261971
186,17000.0,0.00303616
187,7000.0,0.000386322
187,9000.0,3.80545e-15
187,11000.0,3.43536e-09
187,13000.0,4.34462e-06
187,15000.0,0.000250609
187,17000.0,0.00294299
188,7000.0,0.000370423
188,9000.0,3.18637e-15
188,11000.0,3.09536e-09
188,13000.0,4.06703e-06
188,15000.0,0.00023974
188,17000.0,0.00285268
189,7000.0,0.000355178
189,9000.0,2.668e-15
189,11000.0,2.789e-09
189,13000.0,3.80718e-06
189,15000.0,0.000229342
189,17000.0,0.00276514
190,7000.0,0.000340561
190,9000.0,2.23396e-15
190,11000.0,2.51297e-09
190,13000.0,3.56393e-06
190,15000.0,0.000219395
190,17000.0,0.00268029
191,7000.0,0.000326545
191,9000.0,1.87054e-15
191,11000.0,2.26425e-09
191,13000.0,3.33622e-06
191,15000.0,0.00020988
191,17000.0,0.00259803
192,7000.0,0.000313106
192,9000.0,1.56623e-15
192,11000.0,2.04015e-09
192,13000.0,3.12307e-06
192,15000.0,0.000200777
192,17000.0,0.00251831
193,7000.0,0.00030022
193,9000.0,1.31143e-15
193,11000.0,1.83823e-09
193,13000.0,2.92353e-06
193,15000.0,0.000192069
193,17000.0,0.00244103
194,7000.0,0.000287864
194,9000.0,1.09808e-15
194,11000.0,1.65629e-09
194,13000.0,2.73674e-06
194,15000.0,0.000183738
194,17000.0,0.00236612
195,7000.0,0.000276017
195,9000.0,9.19442e-16
195,11000.0,1.49237e-09
195,13000.0,2.56188e-06
195,15000.0,0.000175769
195,17000.0,0.00229352
196,7000.0,0.000264658
196,9000.0,7.69865e-16
196,11000.0,1.34466e-09
196,13000.0,2.3982e-06
196,15000.0,0.000168146
196,17000.0,0.00222313
197,7000.0,0.000253766
197,9000.0,6.44622e-16
197,11000.0,1.21158e-09
197,13000.0,2.24497e-06
197,15000.0,0.000160853
197,17000.0,0.00215491
198,7000.0,0.000243322
198,9000.0,5.39752e-16
198,11000.0,1.09166e-09
198,13000.0,2.10154e-06
198,15000.0,0.000153877
198,17000.0,0.00208879
199,7000.0,0.000233308
199,9000.0,4.51944e-16
199,11000.0,9.83617e-10
199,13000.0,1.96726e-06
199,15000.0,0.000147203
199,17000.0,0.00202469
200,7000.0,0.000223706
200,9000.0,3.78419e-16
200,11000.0,8.86268e-10
200,13000.0,1.84157e-06
200,15000.0,0.000140818
200,17000.0,0.00196256
201,7000.0,0.0002145
201,9000.0,3.16857e-16
201,11000.0,7.9855e-10
201,13000.0,1.72391e-06
201,15000.0,0.000134711
201,17000.0,0.00190233
202,7000.0,0.000205672
202,9000.0,2.6531e-16
202,11000.0,7.19516e-10
202,13000.0,1.61377e-06
202,15000.0,0.000128868
202,17000.0,0.00184395
203,7000.0,0.000197208
203,9000.0,2.22149e-16
203,11000.0,6.48302e-10
203,13000.0,1.51066e-06
203,15000.0,0.000123279
203,17000.0,0.00178737
204,7000.0,0.000189092
204,9000.0,1.86009e-16
204,11000.0,5.84138e-10
204,13000.0,1.41414e-06
204,15000.0,0.000117932
204,17000.0,0.00173252
205,7000.0,0.00018131
205,9000.0,1.55749e-16
205,11000.0,5.26324e-10
205,13000.0,1.32379e-06
205,15000.0,0.000112817
205,17000.0,0.00167936
206,7000.0,0.000173848
206,9000.0,1.30411e-16
206,11000.0,4.74233e-10
206,13000.0,1.23921e-06
206,15000.0,0.000107924
206,17000.0,0.00162782
207,7000.0,0.000166693
207,9000.0,1.09195e-16
207,11000.0,4.27296e-10
207,13000.0,1.16003e-06
207,15000.0,0.000103244
207,17000.0,0.00157787
208,7000.0,0.000159833
208,9000.0,9.14307e-17
208,11000.0,3.85006e-10
208,13000.0,1.08592e-06
208,15000.0,9.87657e-05
208,17000.0,0.00152945
209,7000.0,0.000153255
209,9000.0,7.65569e-17
209,11000.0,3.469e-10
209,13000.0,1.01654e-06
209,15000.0,9.44821e-05
209,17000.0,0.00148251
210,7000.0,0.000146948
210,9000.0,6.41022e-17
210,11000.0,3.12567e-10
210,13000.0,9.51587e-07
210,15000.0,9.03843e-05
210,17000.0,0.00143702
211,7000.0,0.0001409
211,9000.0,5.36739e-17
211,11000.0,2.81631e-10
211,13000.0,8.90787e-07
211,15000.0,8.64642e-05
211,17000.0,0.00139292
212,7000.0,0.000135101
212,9000.0,4.4942e-17
212,11000.0,2.53757e-10
212,13000.0,8.33874e-07
212,15000.0,8.27141e-05
212,17000.0,0.00135018
213,7000.0,0.000129541
213,9000.0,3.76307e-17
213,11000.0,2.28642e-10
213,13000.0,7.80596e-07
213,15000.0,7.91266e-05
213,17000.0,0.00130875
214,7000.0,0.00012421
214,9000.0,3.15088e-17
214,11000.0,2.06013e-10
214,13000.0,7.30721e-07
214,15000.0,7.56948e-05
214,17000.0,0.00126859
215,7000.0,0.000119098
215,9000.0,2.6383e-17
215,11000.0,1.85623e-10
215,13000.0,6.84035e-07
215,15000.0,7.24117e-05
215,17000.0,0.00122966
216,7000.0,0.000114196
216,9000.0,2.20909e-17
216,11000.0,1.67251e-10
216,13000.0,6.4033e-07
216,15000.0,6.92711e-05
216,17000.0,0.00119192
217,7000.0,0.000109497
217,9000.0,1.84971e-17
217,11000.0,1.50698e-10
217,13000.0,5.99417e-07
217,15000.0,6.62668e-05
217,17000.0,0.00115535
218,7000.0,0.00010499
218,9000.0,1.54879e-17
218,11000.0,1.35783e-10
218,13000.0,5.6112e-07
218,15000.0,6.33927e-05
218,17000.0,0.00111989
219,7000.0,0.00010067
219,9000.0,1.29683e-17
219,11000.0,1.22344e-10
219,13000.0,5.25268e-07
219,15000.0,6.06433e-05
219,17000.0,0.00108553
220,7000.0,9.65265e-05
220,9000.0,1.08585e-17
220,11000.0,1.10235e-10
220,13000.0,4.91708e-07
220,15000.0,5.8013e-05
220,17000.0,0.00105221
221,7000.0,9.25539e-05
221,9000.0,9.092040000000001e-18
221,11000.0,9.93249e-11
221,13000.0,4.60292e-07
221,15000.0,5.54969e-05
221,17000.0,0.00101993
222,7000.0,8.87448e-05
222,9000.0,7.612930000000001e-18
222,11000.0,8.94946e-11
222,13000.0,4.30883e-07
222,15000.0,5.30899e-05
222,17000.0,0.000988627
223,7000.0,8.50925e-05
223,9000.0,6.374420000000002e-18
223,11000.0,8.0637e-11
223,13000.0,4.03353e-07
223,15000.0,5.07874e-05
223,17000.0,0.000958289
224,7000.0,8.15905e-05
224,9000.0,5.3374200000000016e-18
224,11000.0,7.26561e-11
224,13000.0,3.77582e-07
224,15000.0,4.85846e-05
224,17000.0,0.000928882
225,7000.0,7.82327e-05
225,9000.0,4.4691e-18
225,11000.0,6.5465e-11
225,13000.0,3.53457e-07
225,15000.0,4.64774e-05
225,17000.0,0.000900378
226,7000.0,7.5013e-05
226,9000.0,3.742060000000001e-18
226,11000.0,5.89858e-11
226,13000.0,3.30875e-07
226,15000.0,4.44616e-05
226,17000.0,0.000872748
227,7000.0,7.19258e-05
227,9000.0,3.133290000000001e-18
227,11000.0,5.31478e-11
227,13000.0,3.09734e-07
227,15000.0,4.25333e-05
227,17000.0,0.000845966
228,7000.0,6.89657e-05
228,9000.0,2.623560000000001e-18
228,11000.0,4.78877e-11
228,13000.0,2.89944e-07
228,15000.0,4.06886e-05
228,17000.0,0.000820006
229,7000.0,6.61274e-05
229,9000.0,2.196750000000001e-18
229,11000.0,4.3148e-11
229,13000.0,2.7142e-07
229,15000.0,3.89238e-05
229,17000.0,0.000794843
230,7000.0,6.3406e-05
230,9000.0,1.83938e-18
230,11000.0,3.88776e-11
230,13000.0,2.54078e-07
230,15000.0,3.72356e-05
230,17000.0,0.000770452
231,7000.0,6.07965e-05
231,9000.0,1.5401400000000001e-18
231,11000.0,3.50297e-11
231,13000.0,2.37844e-07
231,15000.0,3.56206e-05
231,17000.0,0.000746809
232,7000.0,5.82944e-05
232,9000.0,1.2895900000000001e-18
232,11000.0,3.15628e-11
232,13000.0,2.22648e-07
232,15000.0,3.40758e-05
232,17000.0,0.000723892
233,7000.0,5.58953e-05
233,9000.0,1.07979e-18
233,11000.0,2.84389e-11
233,13000.0,2.08423e-07
233,15000.0,3.25978e-05
233,17000.0,0.000701678
234,7000.0,5.35949e-05
234,9000.0,9.0413e-19
234,11000.0,2.56242e-11
234,13000.0,1.95106e-07
234,15000.0,3.1184e-05
234,17000.0,0.000680145
235,7000.0,5.13893e-05
235,9000.0,7.57042e-19
235,11000.0,2.30881e-11
235,13000.0,1.8264e-07
235,15000.0,2.98315e-05
235,17000.0,0.000659274
236,7000.0,4.92743e-05
236,9000.0,6.3388500000000025e-19
236,11000.0,2.0803e-11
236,13000.0,1.70971e-07
236,15000.0,2.85377e-05
236,17000.0,0.000639043
237,7000.0,4.72464e-05
237,9000.0,5.30761e-19
237,11000.0,1.87441e-11
237,13000.0,1.60047e-07
237,15000.0,2.72999e-05
237,17000.0,0.000619433
238,7000.0,4.5302e-05
238,9000.0,4.44416e-19
238,11000.0,1.68889e-11
238,13000.0,1.49822e-07
238,15000.0,2.61159e-05
238,17000.0,0.000600424
239,7000.0,4.34376e-05
239,9000.0,3.72116e-19
239,11000.0,1.52174e-11
239,13000.0,1.40249e-07
239,15000.0,2.49832e-05
239,17000.0,0.000581999
240,7000.0,4.16499e-05
240,9000.0,3.11581e-19
240,11000.0,1.37113e-11
240,13000.0,1.31288e-07
240,15000.0,2.38997e-05
240,17000.0,0.000564139
241,7000.0,3.99358e-05
241,9000.0,2.60891e-19
241,11000.0,1.23542e-11
241,13000.0,1.229e-07
241,15000.0,2.28631e-05
241,17000.0,0.000546828
242,7000.0,3.82922e-05
242,9000.0,2.18449e-19
242,11000.0,1.11315e-11
242,13000.0,1.15048e-07
242,15000.0,2.18715e-05
242,17000.0,0.000530047
243,7000.0,3.67163e-05
243,9000.0,1.8291e-19
243,11000.0,1.00298e-11
243,13000.0,1.07697e-07
243,15000.0,2.09229e-05
243,17000.0,0.000513782
244,7000.0,3.52053e-05
244,9000.0,1.53154e-19
244,11000.0,9.03709e-12
244,13000.0,1.00816e-07
244,15000.0,2.00154e-05
244,17000.0,0.000498015
245,7000.0,3.37564e-05
245,9000.0,1.28238e-19
245,11000.0,8.14267e-12
245,13000.0,9.43749e-08
245,15000.0,1.91473e-05
245,17000.0,0.000482733
246,7000.0,3.23672e-05
246,9000.0,1.0737600000000001e-19
246,11000.0,7.33676e-12
246,13000.0,8.8345e-08
246,15000.0,1.83169e-05
246,17000.0,0.000467919
247,7000.0,3.10351e-05
247,9000.0,8.990809999999999e-20
247,11000.0,6.61062e-12
247,13000.0,8.27005e-08
247,15000.0,1.75224e-05
247,17000.0,0.00045356
248,7000.0,2.97578e-05
248,9000.0,7.528159999999999e-20
248,11000.0,5.95634e-12
248,13000.0,7.74165e-08
248,15000.0,1.67625e-05
248,17000.0,0.000439642
249,7000.0,2.85331e-05
249,9000.0,6.303439999999999e-20
249,11000.0,5.36684e-12
249,13000.0,7.24704e-08
249,15000.0,1.60355e-05
249,17000.0,0.000426151
250,7000.0,2.73589e-05
250,9000.0,5.2779899999999993e-20
250,11000.0,4.83566e-12
250,13000.0,6.78401e-08
250,15000.0,1.534e-05
250,17000.0,0.000413074
251,7000.0,2.62329e-05
251,9000.0,4.4193399999999996e-20
251,11000.0,4.35706e-12
251,13000.0,6.35056e-08
251,15000.0,1.46747e-05
251,17000.0,0.000400398
252,7000.0,2.51533e-05
252,9000.0,3.70039e-20
252,11000.0,3.92583e-12
252,13000.0,5.94481e-08
252,15000.0,1.40382e-05
252,17000.0,0.000388111
253,7000.0,2.41181e-05
253,9000.0,3.0984e-20
253,11000.0,3.53728e-12
253,13000.0,5.56498e-08
253,15000.0,1.34293e-05
253,17000.0,0.000376201
254,7000.0,2.31255e-05
254,9000.0,2.5943499999999996e-20
254,11000.0,3.18718e-12
254,13000.0,5.20942e-08
254,15000.0,1.28469e-05
254,17000.0,0.000364657
255,7000.0,2.21738e-05
255,9000.0,2.17229e-20
255,11000.0,2.87173e-12
255,13000.0,4.87659e-08
255,15000.0,1.22897e-05
255,17000.0,0.000353466
256,7000.0,2.12612e-05
256,9000.0,1.8189e-20
256,11000.0,2.58751e-12
256,13000.0,4.56501e-08
256,15000.0,1.17567e-05
256,17000.0,0.00034262
257,7000.0,2.03862e-05
257,9000.0,1.5229899999999998e-20
257,11000.0,2.33142e-12
257,13000.0,4.27334e-08
257,15000.0,1.12468e-05
257,17000.0,0.000332106
258,7000.0,1.95472e-05
258,9000.0,1.27523e-20
258,11000.0,2.10067e-12
258,13000.0,4.00031e-08
258,15000.0,1.0759e-05
258,17000.0,0.000321915
259,7000.0,1.87428e-05
259,9000.0,1.0677699999999995e-20
259,11000.0,1.89276e-12
259,13000.0,3.74472e-08
259,15000.0,1.02923e-05
259,17000.0,0.000312036
260,7000.0,1.79714e-05
260,9000.0,8.940589999999999e-21
260,11000.0,1.70543e-12
260,13000.0,3.50546e-08
260,15000.0,9.84594e-06
260,17000.0,0.000302461
261,7000.0,1.72318e-05
261,9000.0,7.48612e-21
261,11000.0,1.53664e-12
261,13000.0,3.28149e-08
261,15000.0,9.41892e-06
261,17000.0,0.000293179
262,7000.0,1.65226e-05
262,9000.0,6.26824e-21
262,11000.0,1.38455e-12
262,13000.0,3.07183e-08
262,15000.0,9.0104e-06
262,17000.0,0.000284182
263,7000.0,1.58426e-05
263,9000.0,5.2485099999999994e-21
263,11000.0,1.24752e-12
263,13000.0,2.87556e-08
263,15000.0,8.61961e-06
263,17000.0,0.000275462
264,7000.0,1.51906e-05
264,9000.0,4.39466e-21
264,11000.0,1.12405e-12
264,13000.0,2.69184e-08
264,15000.0,8.24576e-06
264,17000.0,0.000267008
265,7000.0,1.45655e-05
265,9000.0,3.67973e-21
265,11000.0,1.0128e-12
265,13000.0,2.51985e-08
265,15000.0,7.88813e-06
265,17000.0,0.000258815
266,7000.0,1.3966e-05
266,9000.0,3.0810999999999998e-21
266,11000.0,9.12558e-13
266,13000.0,2.35885e-08
266,15000.0,7.54602e-06
266,17000.0,0.000250873
267,7000.0,1.33912e-05
267,9000.0,2.57986e-21
267,11000.0,8.22242e-13
267,13000.0,2.20814e-08
267,15000.0,7.21873e-06
267,17000.0,0.000243174
268,7000.0,1.28401e-05
268,9000.0,2.1601599999999997e-21
268,11000.0,7.40859e-13
268,13000.0,2.06706e-08
268,15000.0,6.90564e-06
268,17000.0,0.000235712
269,7000.0,1.23117e-05
269,9000.0,1.80874e-21
269,11000.0,6.67536e-13
269,13000.0,1.93499e-08
269,15000.0,6.60613e-06
269,17000.0,0.000228479
270,7000.0,1.1805e-05
270,9000.0,1.5144799999999999e-21
270,11000.0,6.01466e-13
270,13000.0,1.81136e-08
270,15000.0,6.31961e-06
270,17000.0,0.000221468
271,7000.0,1.13192e-05
271,9000.0,1.2681e-21
271,11000.0,5.41939e-13
271,13000.0,1.69563e-08
271,15000.0,6.04552e-06
271,17000.0,0.000214671
272,7000.0,1.08533e-05
272,9000.0,1.0617999999999999e-21
272,11000.0,4.88302e-13
272,13000.0,1.58729e-08
272,15000.0,5.78332e-06
272,17000.0,0.000208084
273,7000.0,1.04067e-05
273,9000.0,8.890699999999999e-22
273,11000.0,4.39972e-13
273,13000.0,1.48588e-08
273,15000.0,5.53249e-06
273,17000.0,0.000201698
274,7000.0,9.97837e-06
274,9000.0,7.44431e-22
274,11000.0,3.96427e-13
274,13000.0,1.39094e-08
274,15000.0,5.29254e-06
274,17000.0,0.000195509
275,7000.0,9.56771e-06
275,9000.0,6.23326e-22
275,11000.0,3.57191e-13
275,13000.0,1.30207e-08
275,15000.0,5.06299e-06
275,17000.0,0.000189509
276,7000.0,9.17395e-06
276,9000.0,5.2192e-22
276,11000.0,3.21839e-13
276,13000.0,1.21888e-08
276,15000.0,4.8434e-06
276,17000.0,0.000183694
277,7000.0,8.79639e-06
277,9000.0,4.3701299999999995e-22
277,11000.0,2.89985e-13
277,13000.0,1.141e-08
277,15000.0,4.63334e-06
277,17000.0,0.000178057
278,7000.0,8.43437e-06
278,9000.0,3.65917e-22
278,11000.0,2.61285e-13
278,13000.0,1.0681e-08
278,15000.0,4.43238e-06
278,17000.0,0.000172593
279,7000.0,8.08726e-06
279,9000.0,3.0639e-22
279,11000.0,2.35425e-13
279,13000.0,9.99859e-09
279,15000.0,4.24014e-06
279,17000.0,0.000167297
280,7000.0,7.75443e-06
280,9000.0,2.56545e-22
280,11000.0,2.12124e-13
280,13000.0,9.35974e-09
280,15000.0,4.05624e-06
280,17000.0,0.000162163
281,7000.0,7.43529e-06
281,9000.0,2.1481e-22
281,11000.0,1.9113e-13
281,13000.0,8.76174e-09
281,15000.0,3.88032e-06
281,17000.0,0.000157186
282,7000.0,7.12929e-06
282,9000.0,1.79864e-22
282,11000.0,1.72213e-13
282,13000.0,8.20193e-09
282,15000.0,3.71202e-06
282,17000.0,0.000152363
283,7000.0,6.83589e-06
283,9000.0,1.50603e-22
283,11000.0,1.55169e-13
283,13000.0,7.67789e-09
283,15000.0,3.55102e-06
283,17000.0,0.000147687
284,7000.0,6.55455e-06
284,9000.0,1.26102e-22
284,11000.0,1.39811e-13
284,13000.0,7.18734e-09
284,15000.0,3.39701e-06
284,17000.0,0.000143155
285,7000.0,6.2848e-06
285,9000.0,1.05588e-22
285,11000.0,1.25973e-13
285,13000.0,6.72813e-09
285,15000.0,3.24968e-06
285,17000.0,0.000138762
286,7000.0,6.02615e-06
286,9000.0,8.841040000000002e-23
286,11000.0,1.13506e-13
286,13000.0,6.29824e-09
286,15000.0,3.10873e-06
286,17000.0,0.000134504
287,7000.0,5.77814e-06
287,9000.0,7.40277e-23
287,11000.0,1.02271e-13
287,13000.0,5.89584e-09
287,15000.0,2.9739e-06
287,17000.0,0.000130377
288,7000.0,5.54035e-06
288,9000.0,6.19845e-23
288,11000.0,9.21494e-14
288,13000.0,5.51914e-09
288,15000.0,2.84492e-06
288,17000.0,0.000126376
289,7000.0,5.31233e-06
289,9000.0,5.1900700000000003e-23
289,11000.0,8.30293e-14
289,13000.0,5.16651e-09
289,15000.0,2.72153e-06
289,17000.0,0.000122498
290,7000.0,5.09371e-06
290,9000.0,4.3457200000000003e-23
290,11000.0,7.48114e-14
290,13000.0,4.83642e-09
290,15000.0,2.60349e-06
290,17000.0,0.000118739
291,7000.0,4.88407e-06
291,9000.0,3.63875e-23
291,11000.0,6.74072e-14
291,13000.0,4.5274e-09
291,15000.0,2.49057e-06
291,17000.0,0.000115095
292,7000.0,4.68306e-06
292,9000.0,3.04679e-23
292,11000.0,6.07357e-14
292,13000.0,4.23814e-09
292,15000.0,2.38256e-06
292,17000.0,0.000111563
293,7000.0,4.49033e-06
293,9000.0,2.55114e-23
293,11000.0,5.47245e-14
293,13000.0,3.96736e-09
293,15000.0,2.27922e-06
293,17000.0,0.000108139
294,7000.0,4.30554e-06
294,9000.0,2.1360999999999998e-23
294,11000.0,4.93083e-14
294,13000.0,3.71387e-09
294,15000.0,2.18037e-06
294,17000.0,0.000104821
295,7000.0,4.12834e-06
295,9000.0,1.7886e-23
295,11000.0,4.4428e-14
295,13000.0,3.47659e-09
295,15000.0,2.0858e-06
295,17000.0,0.000101604
296,7000.0,3.95844e-06
296,9000.0,1.49762e-23
296,11000.0,4.00309e-14
296,13000.0,3.25447e-09
296,15000.0,1.99534e-06
296,17000.0,9.84865e-05
297,7000.0,3.79553e-06
297,9000.0,1.2539800000000001e-23
297,11000.0,3.60689e-14
297,13000.0,3.04652e-09
297,15000.0,1.9088e-06
297,17000.0,9.54643e-05
298,7000.0,3.63933e-06
298,9000.0,1.0499800000000001e-23
298,11000.0,3.2499e-14
298,13000.0,2.85188e-09
298,15000.0,1.82601e-06
298,17000.0,9.25347e-05
299,7000.0,3.48955e-06
299,9000.0,8.791670000000001e-24
299,11000.0,2.92826e-14
299,13000.0,2.66967e-09
299,15000.0,1.74681e-06
299,17000.0,8.96952e-05
300,7000.0,3.34594e-06
300,9000.0,7.361390000000001e-24
300,11000.0,2.63844e-14
300,13000.0,2.4991e-09
300,15000.0,1.67105e-06
300,17000.0,8.69427e-05
301,7000.0,3.20823e-06
301,9000.0,6.16383e-24
301,11000.0,2.3773e-14
301,13000.0,2.33943e-09
301,15000.0,1.59857e-06
301,17000.0,8.42747e-05
302,7000.0,3.0762e-06
302,9000.0,5.1611e-24
302,11000.0,2.14201e-14
302,13000.0,2.18995e-09
302,15000.0,1.52924e-06
302,17000.0,8.16886e-05
303,7000.0,2.9496e-06
303,9000.0,4.3214500000000014e-24
303,11000.0,1.93001e-14
303,13000.0,2.05003e-09
303,15000.0,1.46291e-06
303,17000.0,7.91818e-05
304,7000.0,2.82821e-06
304,9000.0,3.6184400000000005e-24
304,11000.0,1.73899e-14
304,13000.0,1.91905e-09
304,15000.0,1.39947e-06
304,17000.0,7.6752e-05
305,7000.0,2.71181e-06
305,9000.0,3.02978e-24
305,11000.0,1.56688e-14
305,13000.0,1.79644e-09
305,15000.0,1.33877e-06
305,17000.0,7.43967e-05
306,7000.0,2.60021e-06
306,9000.0,2.53689e-24
306,11000.0,1.4118e-14
306,13000.0,1.68166e-09
306,15000.0,1.2807e-06
306,17000.0,7.21138e-05
307,7000.0,2.49319e-06
307,9000.0,2.12417e-24
307,11000.0,1.27207e-14
307,13000.0,1.57422e-09
307,15000.0,1.22516e-06
307,17000.0,6.99008e-05
308,7000.0,2.39059e-06
308,9000.0,1.77861e-24
308,11000.0,1.14617e-14
308,13000.0,1.47364e-09
308,15000.0,1.17202e-06
308,17000.0,6.77557e-05
309,7000.0,2.2922e-06
309,9000.0,1.4892600000000002e-24
309,11000.0,1.03273e-14
309,13000.0,1.37948e-09
309,15000.0,1.12119e-06
309,17000.0,6.56765e-05
310,7000.0,2.19787e-06
310,9000.0,1.24698e-24
310,11000.0,9.30518e-15
310,13000.0,1.29135e-09
310,15000.0,1.07256e-06
310,17000.0,6.36611e-05
311,7000.0,2.10741e-06
311,9000.0,1.0441200000000001e-24
311,11000.0,8.38421e-15
311,13000.0,1.20884e-09
311,15000.0,1.02604e-06
311,17000.0,6.17075e-05
312,7000.0,2.02068e-06
312,9000.0,8.74257e-25
312,11000.0,7.55439e-15
312,13000.0,1.1316e-09
312,15000.0,9.81543e-07
312,17000.0,5.98139e-05
313,7000.0,1.93752e-06
313,9000.0,7.32031e-25
313,11000.0,6.80673e-15
313,13000.0,1.0593e-09
313,15000.0,9.38971e-07
313,17000.0,5.79784e-05
314,7000.0,1.85778e-06
314,9000.0,6.12945e-25
314,11000.0,6.13304e-15
314,13000.0,9.91621e-10
314,15000.0,8.98246e-07
314,17000.0,5.61993e-05
315,7000.0,1.78133e-06
315,9000.0,5.13226e-25
315,11000.0,5.52605e-15
315,13000.0,9.28266e-10
315,15000.0,8.59289e-07
315,17000.0,5.44747e-05
316,7000.0,1.70802e-06
316,9000.0,4.29735e-25
316,11000.0,4.97911e-15
316,13000.0,8.68957e-10
316,15000.0,8.2202e-07
316,17000.0,5.2803e-05
317,7000.0,1.63772e-06
317,9000.0,3.59822e-25
317,11000.0,4.48631e-15
317,13000.0,8.13437e-10
317,15000.0,7.86368e-07
317,17000.0,5.11827e-05
318,7000.0,1.57032e-06
318,9000.0,3.01287e-25
318,11000.0,4.04229e-15
318,13000.0,7.61466e-10
318,15000.0,7.52262e-07
318,17000.0,4.9612e-05
319,7000.0,1.5057e-06
319,9000.0,2.52271e-25
319,11000.0,3.64221e-15
319,13000.0,7.12813e-10
319,15000.0,7.19635e-07
319,17000.0,4.80896e-05
320,7000.0,1.44373e-06
320,9000.0,2.11232e-25
320,11000.0,3.28173e-15
320,13000.0,6.6727e-10
320,15000.0,6.88423e-07
320,17000.0,4.66139e-05
321,7000.0,1.38431e-06
321,9000.0,1.7686799999999999e-25
321,11000.0,2.95693e-15
321,13000.0,6.24638e-10
321,15000.0,6.58565e-07
321,17000.0,4.51834e-05
322,7000.0,1.32734e-06
322,9000.0,1.48094e-25
322,11000.0,2.66427e-15
322,13000.0,5.84728e-10
322,15000.0,6.30002e-07
322,17000.0,4.37969e-05
323,7000.0,1.27271e-06
323,9000.0,1.24002e-25
323,11000.0,2.40059e-15
323,13000.0,5.47368e-10
323,15000.0,6.02678e-07
323,17000.0,4.24529e-05
324,7000.0,1.22033e-06
324,9000.0,1.03829e-25
324,11000.0,2.16298e-15
324,13000.0,5.12397e-10
324,15000.0,5.76539e-07
324,17000.0,4.11502e-05
325,7000.0,1.17011e-06
325,9000.0,8.69378e-26
325,11000.0,1.94891e-15
325,13000.0,4.79658e-10
325,15000.0,5.51534e-07
325,17000.0,3.98874e-05
326,7000.0,1.12196e-06
326,9000.0,7.27943e-26
326,11000.0,1.75603e-15
326,13000.0,4.49011e-10
326,15000.0,5.27613e-07
326,17000.0,3.86634e-05
327,7000.0,1.07578e-06
327,9000.0,6.095199999999999e-26
327,11000.0,1.58222e-15
327,13000.0,4.20324e-10
327,15000.0,5.04729e-07
327,17000.0,3.74769e-05
328,7000.0,1.03151e-06
328,9000.0,5.10362e-26
328,11000.0,1.42563e-15
328,13000.0,3.93468e-10
328,15000.0,4.82838e-07
328,17000.0,3.63269e-05
329,7000.0,9.89056e-07
329,9000.0,4.27334e-26
329,11000.0,1.28453e-15
329,13000.0,3.68329e-10
329,15000.0,4.61897e-07
329,17000.0,3.52121e-05
330,7000.0,9.48352e-07
330,9000.0,3.57814e-26
330,11000.0,1.15739e-15
330,13000.0,3.44795e-10
330,15000.0,4.41864e-07
330,17000.0,3.41316e-05
331,7000.0,9.09321e-07
331,9000.0,2.99603e-26
331,11000.0,1.04285e-15
331,13000.0,3.22765e-10
331,15000.0,4.227e-07
331,17000.0,3.30842e-05
332,7000.0,8.71899e-07
332,9000.0,2.50864e-26
332,11000.0,9.39628e-16
332,13000.0,3.02143e-10
332,15000.0,4.04366e-07
332,17000.0,3.20689e-05
333,7000.0,8.36016e-07
333,9000.0,2.10053e-26
333,11000.0,8.46632e-16
333,13000.0,2.82839e-10
333,15000.0,3.86829e-07
333,17000.0,3.10849e-05
334,7000.0,8.01609e-07
334,9000.0,1.7588e-26
334,11000.0,7.62838e-16
334,13000.0,2.64768e-10
334,15000.0,3.70051e-07
334,17000.0,3.01309e-05
335,7000.0,7.6862e-07
335,9000.0,1.47268e-26
