thickness,energy,transmission
201,13000,8.20693e-06
201,15000,0.000375048
201,17000,0.00375409
202,7000,1.72576e-28
202,9000,8.94086e-15
202,11000,7.92164e-09
202,13000,7.74244e-06
202,15000,0.000360614
202,17000,0.00365122
203,7000,1.2575900000000002e-28
203,9000,7.61785e-15
203,11000,7.22287e-09
203,13000,7.30425e-06
203,15000,0.000346736
203,17000,0.00355116
204,7000,9.16428e-29
204,9000,6.49059e-15
204,11000,6.58574e-09
204,13000,6.89086e-06
204,15000,0.000333391
204,17000,0.00345385
205,7000,6.678180000000001e-29
205,9000,5.53016e-15
205,11000,6.00482e-09
205,13000,6.50086e-06
205,15000,0.00032056
205,17000,0.0033592
206,7000,4.86652e-29
206,9000,4.71183e-15
206,11000,5.47514e-09
206,13000,6.13293e-06
206,15000,0.000308224
206,17000,0.00326715
207,7000,3.5463e-29
207,9000,4.0146e-15
207,11000,4.99218e-09
207,13000,5.78583e-06
207,15000,0.000296361
207,17000,0.00317762
208,7000,2.58425e-29
208,9000,3.42054e-15
208,11000,4.55182e-09
208,13000,5.45837e-06
208,15000,0.000284956
208,17000,0.00309054
209,7000,1.8831900000000001e-29
209,9000,2.91439e-15
209,11000,4.15031e-09
209,13000,5.14944e-06
209,15000,0.000273989
209,17000,0.00300585
210,7000,1.37232e-29
210,9000,2.48313e-15
210,11000,3.78421e-09
210,13000,4.858e-06
210,15000,0.000263444
210,17000,0.00292348
211,7000,1.0000300000000001e-29
211,9000,2.11568e-15
211,11000,3.45041e-09
211,13000,4.58305e-06
211,15000,0.000253305
211,17000,0.00284337
212,7000,7.287390000000001e-30
212,9000,1.80262e-15
212,11000,3.14605e-09
212,13000,4.32367e-06
212,15000,0.000243556
212,17000,0.00276545
213,7000,5.31046e-30
213,9000,1.53587e-15
213,11000,2.86854e-09
213,13000,4.07896e-06
213,15000,0.000234183
213,17000,0.00268967
214,7000,3.86983e-30
214,9000,1.30861e-15
214,11000,2.61551e-09
214,13000,3.8481e-06
214,15000,0.00022517
214,17000,0.00261597
215,7000,2.82002e-30
215,9000,1.11496e-15
215,11000,2.3848e-09
215,13000,3.63032e-06
215,15000,0.000216504
215,17000,0.00254428
216,7000,2.055e-30
216,9000,9.49976e-16
216,11000,2.17443e-09
216,13000,3.42485e-06
216,15000,0.000208172
216,17000,0.00247456
217,7000,1.49751e-30
217,9000,8.09405e-16
217,11000,1.98263e-09
217,13000,3.23102e-06
217,15000,0.00020016
217,17000,0.00240675
218,7000,1.09126e-30
218,9000,6.89632e-16
218,11000,1.80774e-09
218,13000,3.04815e-06
218,15000,0.000192457
218,17000,0.0023408
219,7000,7.95222e-31
219,9000,5.87585e-16
219,11000,1.64828e-09
219,13000,2.87564e-06
219,15000,0.00018505
219,17000,0.00227665
220,7000,5.79493e-31
220,9000,5.00636e-16
220,11000,1.50289e-09
220,13000,2.71289e-06
220,15000,0.000177928
220,17000,0.00221426
221,7000,4.22288e-31
221,9000,4.26556e-16
221,11000,1.37032e-09
221,13000,2.55935e-06
221,15000,0.000171081
221,17000,0.00215359
222,7000,3.07729e-31
222,9000,3.63435e-16
222,11000,1.24944e-09
222,13000,2.4145e-06
222,15000,0.000164496
222,17000,0.00209457
223,7000,2.24246e-31
223,9000,3.09656e-16
223,11000,1.13923e-09
223,13000,2.27784e-06
223,15000,0.000158166
223,17000,0.00203717
224,7000,1.63412e-31
224,9000,2.63835e-16
224,11000,1.03874e-09
224,13000,2.14892e-06
224,15000,0.000152078
224,17000,0.00198135
225,7000,1.1908199999999999e-31
225,9000,2.24794e-16
225,11000,9.47114e-10
225,13000,2.0273e-06
225,15000,0.000146226
225,17000,0.00192705
226,7000,8.677710000000001e-32
226,9000,1.9153e-16
226,11000,8.63571e-10
226,13000,1.91256e-06
226,15000,0.000140598
226,17000,0.00187424
227,7000,6.323610000000001e-32
227,9000,1.63188e-16
227,11000,7.87394e-10
227,13000,1.80432e-06
227,15000,0.000135187
227,17000,0.00182288
228,7000,4.6081e-32
228,9000,1.3904e-16
228,11000,7.17939e-10
228,13000,1.7022e-06
228,15000,0.000129984
228,17000,0.00177293
229,7000,3.35801e-32
229,9000,1.18466e-16
229,11000,6.54611e-10
229,13000,1.60586e-06
229,15000,0.000124982
229,17000,0.00172435
230,7000,2.44704e-32
230,9000,1.00936e-16
230,11000,5.96867e-10
230,13000,1.51498e-06
230,15000,0.000120171
230,17000,0.0016771
231,7000,1.7832100000000001e-32
231,9000,8.60001e-17
231,11000,5.44218e-10
231,13000,1.42924e-06
231,15000,0.000115547
231,17000,0.00163114
232,7000,1.29946e-32
232,9000,7.32741e-17
232,11000,4.96213e-10
232,13000,1.34834e-06
232,15000,0.0001111
232,17000,0.00158644
233,7000,9.46932e-33
233,9000,6.24313e-17
233,11000,4.52442e-10
233,13000,1.27203e-06
233,15000,0.000106824
233,17000,0.00154297
234,7000,6.90047e-33
234,9000,5.31931e-17
234,11000,4.12533e-10
234,13000,1.20004e-06
234,15000,0.000102713
234,17000,0.00150068
235,7000,5.02846e-33
235,9000,4.53218e-17
235,11000,3.76143e-10
235,13000,1.13212e-06
235,15000,9.87597e-05
235,17000,0.00145956
236,7000,3.66434e-33
236,9000,3.86154e-17
236,11000,3.42965e-10
236,13000,1.06805e-06
236,15000,9.49589e-05
236,17000,0.00141956
237,7000,2.67027e-33
237,9000,3.29012e-17
237,11000,3.12711e-10
237,13000,1.0076e-06
237,15000,9.13042e-05
237,17000,0.00138066
238,7000,1.94588e-33
238,9000,2.80327e-17
238,11000,2.85128e-10
238,13000,9.50572e-07
238,15000,8.77903e-05
238,17000,0.00134283
239,7000,1.41799e-33
239,9000,2.38845e-17
239,11000,2.59976e-10
239,13000,8.96774e-07
239,15000,8.44116e-05
239,17000,0.00130603
240,7000,1.03331e-33
240,9000,2.03502e-17
240,11000,2.37044e-10
240,13000,8.46019e-07
240,15000,8.1163e-05
240,17000,0.00127024
241,7000,7.52995e-34
241,9000,1.73389e-17
241,11000,2.16135e-10
241,13000,7.98137e-07
241,15000,7.80393e-05
241,17000,0.00123543
242,7000,5.48722e-34
242,9000,1.47732e-17
242,11000,1.97069e-10
242,13000,7.52965e-07
242,15000,7.50359e-05
242,17000,0.00120158
243,7000,3.998640000000001e-34
243,9000,1.25871e-17
243,11000,1.79686e-10
243,13000,7.10349e-07
243,15000,7.21481e-05
243,17000,0.00116865
244,7000,2.91386e-34
244,9000,1.07245e-17
244,11000,1.63836e-10
244,13000,6.70146e-07
244,15000,6.93714e-05
244,17000,0.00113663
245,7000,2.12339e-34
245,9000,9.13759e-18
245,11000,1.49384e-10
245,13000,6.32219e-07
245,15000,6.67016e-05
245,17000,0.00110548
246,7000,1.5473500000000001e-34
246,9000,7.78545e-18
246,11000,1.36207e-10
246,13000,5.96437e-07
246,15000,6.41345e-05
246,17000,0.00107519
247,7000,1.1275800000000001e-34
247,9000,6.63341e-18
247,11000,1.24192e-10
247,13000,5.6268e-07
247,15000,6.16662e-05
247,17000,0.00104572
248,7000,8.21692e-35
248,9000,5.6518200000000005e-18
248,11000,1.13238e-10
248,13000,5.30835e-07
248,15000,5.9293e-05
248,17000,0.00101707
249,7000,5.98782e-35
249,9000,4.8155e-18
249,11000,1.03249e-10
249,13000,5.00791e-07
249,15000,5.7011e-05
249,17000,0.000989195
250,7000,4.3634000000000005e-35
250,9000,4.10292e-18
250,11000,9.41414e-11
250,13000,4.72448e-07
250,15000,5.4817e-05
250,17000,0.000962089
251,7000,3.17969e-35
251,9000,3.4958e-18
251,11000,8.58373e-11
251,13000,4.45709e-07
251,15000,5.27072e-05
251,17000,0.000935724
252,7000,2.3171000000000003e-35
252,9000,2.97851e-18
252,11000,7.82655e-11
252,13000,4.20483e-07
252,15000,5.06788e-05
252,17000,0.000910082
253,7000,1.68852e-35
253,9000,2.53777e-18
253,11000,7.13618e-11
253,13000,3.96686e-07
253,15000,4.87283e-05
253,17000,0.000885143
254,7000,1.23045e-35
254,9000,2.16224e-18
254,11000,6.50669e-11
254,13000,3.74235e-07
254,15000,4.6853e-05
254,17000,0.000860888
255,7000,8.96648e-36
255,9000,1.8422800000000003e-18
255,11000,5.93276e-11
255,13000,3.53054e-07
255,15000,4.50498e-05
255,17000,0.000837297
256,7000,6.53405e-36
256,9000,1.5696700000000002e-18
256,11000,5.40943e-11
256,13000,3.33073e-07
256,15000,4.3316e-05
256,17000,0.000814352
257,7000,4.76148e-36
257,9000,1.3374e-18
257,11000,4.93226e-11
257,13000,3.14222e-07
257,15000,4.1649e-05
257,17000,0.000792036
258,7000,3.46978e-36
258,9000,1.1395e-18
258,11000,4.4972e-11
258,13000,2.96438e-07
258,15000,4.0046e-05
258,17000,0.000770332
259,7000,2.5285e-36
259,9000,9.70878e-19
259,11000,4.1005e-11
259,13000,2.7966e-07
259,15000,3.85049e-05
259,17000,0.000749222
260,7000,1.84255e-36
260,9000,8.27215e-19
260,11000,3.7388e-11
260,13000,2.63833e-07
260,15000,3.70229e-05
260,17000,0.000728692
261,7000,1.3427e-36
261,9000,7.048060000000001e-19
261,11000,3.409e-11
261,13000,2.48901e-07
261,15000,3.55981e-05
261,17000,0.000708723
262,7000,9.78451e-37
262,9000,6.00512e-19
262,11000,3.10829e-11
262,13000,2.34813e-07
262,15000,3.42281e-05
262,17000,0.000689301
263,7000,7.130149999999999e-37
263,9000,5.11652e-19
263,11000,2.83411e-11
263,13000,2.21524e-07
263,15000,3.29108e-05
263,17000,0.000670413
264,7000,5.19588e-37
264,9000,4.3594e-19
264,11000,2.58411e-11
264,13000,2.08986e-07
264,15000,3.16442e-05
264,17000,0.000652041
265,7000,3.7863e-37
265,9000,3.7143200000000003e-19
265,11000,2.35617e-11
265,13000,1.97159e-07
265,15000,3.04263e-05
265,17000,0.000634173
266,7000,2.75915e-37
266,9000,3.1646900000000003e-19
266,11000,2.14834e-11
266,13000,1.86e-07
266,15000,2.92553e-05
266,17000,0.000616795
267,7000,2.01065e-37
267,9000,2.6964e-19
267,11000,1.95884e-11
267,13000,1.75473e-07
267,15000,2.81294e-05
267,17000,0.000599893
268,7000,1.4652e-37
268,9000,2.2974000000000004e-19
268,11000,1.78605e-11
268,13000,1.65542e-07
268,15000,2.70468e-05
268,17000,0.000583454
269,7000,1.06772e-37
269,9000,1.9574400000000001e-19
269,11000,1.6285e-11
269,13000,1.56173e-07
269,15000,2.60059e-05
269,17000,0.000567465
270,7000,7.78065e-38
270,9000,1.66779e-19
270,11000,1.48485e-11
270,13000,1.47334e-07
270,15000,2.50051e-05
270,17000,0.000551915
271,7000,5.66986e-38
271,9000,1.421e-19
271,11000,1.35387e-11
271,13000,1.38995e-07
271,15000,2.40427e-05
271,17000,0.000536791
272,7000,4.13173e-38
272,9000,1.2107300000000001e-19
272,11000,1.23445e-11
272,13000,1.31129e-07
272,15000,2.31174e-05
272,17000,0.000522081
273,7000,3.01087e-38
273,9000,1.0315700000000001e-19
273,11000,1.12556e-11
273,13000,1.23707e-07
273,15000,2.22277e-05
273,17000,0.000507775
274,7000,2.1940799999999999e-38
274,9000,8.7892e-20
274,11000,1.02627e-11
274,13000,1.16706e-07
274,15000,2.13723e-05
274,17000,0.00049386
275,7000,1.59887e-38
275,9000,7.48864e-20
275,11000,9.35747e-12
275,13000,1.10101e-07
275,15000,2.05497e-05
275,17000,0.000480327
276,7000,1.16512e-38
276,9000,6.3805e-20
276,11000,8.53204e-12
276,13000,1.03869e-07
276,15000,1.97588e-05
276,17000,0.000467164
277,7000,8.490419999999999e-39
277,9000,5.43636e-20
277,11000,7.77946e-12
277,13000,9.79905e-08
277,15000,1.89984e-05
277,17000,0.000454363
278,7000,6.187079999999999e-39
278,9000,4.6319e-20
278,11000,7.09323e-12
278,13000,9.24447e-08
278,15000,1.82672e-05
278,17000,0.000441911
279,7000,4.50864e-39
279,9000,3.94651e-20
279,11000,6.46754e-12
279,13000,8.72126e-08
279,15000,1.75642e-05
279,17000,0.000429801
280,7000,3.2855299999999995e-39
280,9000,3.36252e-20
280,11000,5.89704e-12
280,13000,8.22768e-08
280,15000,1.68882e-05
280,17000,0.000418024
281,7000,2.39423e-39
281,9000,2.86494e-20
281,11000,5.37687e-12
281,13000,7.762e-08
281,15000,1.62383e-05
281,17000,0.000406568
282,7000,1.7447099999999997e-39
282,9000,2.4410099999999998e-20
282,11000,4.90258e-12
282,13000,7.32271e-08
282,15000,1.56133e-05
282,17000,0.000395427
283,7000,1.2714e-39
283,9000,2.0798e-20
283,11000,4.47012e-12
283,13000,6.90826e-08
283,15000,1.50124e-05
283,17000,0.000384591
284,7000,9.264940000000001e-40
284,9000,1.7720399999999998e-20
284,11000,4.07582e-12
284,13000,6.51729e-08
284,15000,1.44347e-05
284,17000,0.000374052
285,7000,6.75154e-40
285,9000,1.50982e-20
285,11000,3.71629e-12
285,13000,6.14841e-08
285,15000,1.38791e-05
285,17000,0.000363802
286,7000,4.91997e-40
286,9000,1.2864e-20
286,11000,3.38848e-12
286,13000,5.80044e-08
286,15000,1.3345e-05
286,17000,0.000353833
287,7000,3.58525e-40
287,9000,1.09605e-20
287,11000,3.08959e-12
287,13000,5.47215e-08
287,15000,1.28314e-05
287,17000,0.000344137
288,7000,2.6126400000000002e-40
288,9000,9.338619999999999e-21
288,11000,2.81705e-12
288,13000,5.16246e-08
288,15000,1.23376e-05
288,17000,0.000334706
289,7000,1.90387e-40
289,9000,7.956749999999999e-21
289,11000,2.56857e-12
289,13000,4.87028e-08
289,15000,1.18627e-05
289,17000,0.000325534
290,7000,1.3874e-40
290,9000,6.77934e-21
290,11000,2.342e-12
290,13000,4.59463e-08
290,15000,1.14062e-05
290,17000,0.000316613
291,7000,1.01102e-40
291,9000,5.77618e-21
291,11000,2.13541e-12
291,13000,4.3346e-08
291,15000,1.09672e-05
291,17000,0.000307937
292,7000,7.36747e-41
292,9000,4.92144e-21
292,11000,1.94704e-12
292,13000,4.08926e-08
292,15000,1.05451e-05
292,17000,0.000299499
293,7000,5.36879e-41
293,9000,4.1932e-21
293,11000,1.77529e-12
293,13000,3.85783e-08
293,15000,1.01393e-05
293,17000,0.000291292
294,7000,3.91229e-41
294,9000,3.57271e-21
294,11000,1.6187e-12
294,13000,3.63949e-08
294,15000,9.74908e-06
294,17000,0.000283309
295,7000,2.85094e-41
295,9000,3.0440399999999998e-21
295,11000,1.47591e-12
295,13000,3.43351e-08
295,15000,9.37387e-06
295,17000,0.000275546
296,7000,2.0775700000000001e-41
296,9000,2.5935999999999998e-21
296,11000,1.34572e-12
296,13000,3.23918e-08
296,15000,9.01311e-06
296,17000,0.000267995
297,7000,1.51396e-41
297,9000,2.20981e-21
297,11000,1.22702e-12
297,13000,3.05585e-08
297,15000,8.66623e-06
297,17000,0.000260651
298,7000,1.10324e-41
298,9000,1.88281e-21
298,11000,1.11878e-12
298,13000,2.8829e-08
298,15000,8.33271e-06
298,17000,0.000253508
299,7000,8.039249999999999e-42
299,9000,1.6042099999999999e-21
299,11000,1.0201e-12
299,13000,2.71974e-08
299,15000,8.01202e-06
299,17000,0.000246561
300,7000,5.85883e-42
300,9000,1.36682e-21
300,11000,9.30115e-13
300,13000,2.56581e-08
300,15000,7.70367e-06
300,17000,0.000239805
301,7000,4.2697599999999997e-42
301,9000,1.16457e-21
301,11000,8.48069e-13
301,13000,2.4206e-08
301,15000,7.40719e-06
301,17000,0.000233233
302,7000,3.11088e-42
302,9000,9.92241e-22
302,11000,7.73262e-13
302,13000,2.2836e-08
302,15000,7.12211e-06
302,17000,0.000226842
303,7000,2.2673e-42
303,9000,8.45413e-22
303,11000,7.05053e-13
303,13000,2.15436e-08
303,15000,6.84801e-06
303,17000,0.000220626
304,7000,1.65213e-42
304,9000,7.20315e-22
304,11000,6.4286e-13
304,13000,2.03243e-08
304,15000,6.58446e-06
304,17000,0.00021458
305,7000,1.20372e-42
305,9000,6.13725e-22
305,11000,5.86154e-13
305,13000,1.9174e-08
305,15000,6.33105e-06
305,17000,0.0002087
306,7000,8.77213e-43
306,9000,5.2291e-22
306,11000,5.34451e-13
306,13000,1.80888e-08
306,15000,6.08739e-06
306,17000,0.000202981
307,7000,6.389919999999999e-43
307,9000,4.45532e-22
307,11000,4.87306e-13
307,13000,1.7065e-08
307,15000,5.85312e-06
307,17000,0.000197419
308,7000,4.65231e-43
308,9000,3.79605e-22
308,11000,4.44321e-13
308,13000,1.60992e-08
308,15000,5.62785e-06
308,17000,0.000192009
309,7000,3.39114e-43
309,9000,3.23433e-22
309,11000,4.05129e-13
309,13000,1.5188e-08
309,15000,5.41126e-06
309,17000,0.000186747
310,7000,2.4802999999999997e-43
310,9000,2.75572e-22
310,11000,3.69392e-13
310,13000,1.43285e-08
310,15000,5.203e-06
310,17000,0.00018163
311,7000,1.80768e-43
311,9000,2.34795e-22
311,11000,3.36809e-13
311,13000,1.35175e-08
311,15000,5.00276e-06
311,17000,0.000176653
312,7000,1.31722e-43
312,9000,2.0005099999999999e-22
312,11000,3.07098e-13
312,13000,1.27525e-08
312,15000,4.81022e-06
312,17000,0.000171812
313,7000,9.52883e-44
313,9000,1.70449e-22
313,11000,2.8001e-13
313,13000,1.20307e-08
313,15000,4.6251e-06
313,17000,0.000167103
314,7000,7.00649e-44
314,9000,1.45226e-22
314,11000,2.55311e-13
314,13000,1.13498e-08
314,15000,4.4471e-06
314,17000,0.000162524
315,7000,5.044670000000001e-44
315,9000,1.23736e-22
315,11000,2.32789e-13
315,13000,1.07075e-08
315,15000,4.27595e-06
315,17000,0.000158071
316,7000,3.64338e-44
316,9000,1.05427e-22
316,11000,2.12255e-13
316,13000,1.01014e-08
316,15000,4.11139e-06
316,17000,0.000153739
317,7000,2.6624700000000003e-44
317,9000,8.9826e-23
317,11000,1.93533e-13
317,13000,9.52975e-09
317,15000,3.95316e-06
317,17000,0.000149526
318,7000,1.96182e-44
318,9000,7.65342e-23
318,11000,1.76461e-13
318,13000,8.99039e-09
318,15000,3.80101e-06
318,17000,0.000145429
319,7000,1.4012999999999998e-44
319,9000,6.52089e-23
319,11000,1.60896e-13
319,13000,8.48156e-09
319,15000,3.65473e-06
319,17000,0.000141443
320,7000,9.80909e-45
320,9000,5.55595e-23
320,11000,1.46703e-13
320,13000,8.00153e-09
320,15000,3.51407e-06
320,17000,0.000137567
321,7000,7.00649e-45
321,9000,4.73382e-23
321,11000,1.33762e-13
321,13000,7.54868e-09
321,15000,3.37883e-06
321,17000,0.000133798
322,7000,5.6051899999999996e-45
322,9000,4.03333e-23
322,11000,1.21963e-13
322,13000,7.12143e-09
322,15000,3.24879e-06
322,17000,0.000130131
323,7000,4.2039000000000005e-45
323,9000,3.4365e-23
323,11000,1.11205e-13
323,13000,6.71839e-09
323,15000,3.12376e-06
323,17000,0.000126565
324,7000,2.8026e-45
324,9000,2.92798e-23
324,11000,1.01396e-13
324,13000,6.33815e-09
324,15000,3.00354e-06
324,17000,0.000123097
325,7000,2.8026e-45
325,9000,2.49472e-23
325,11000,9.24516e-14
325,13000,5.97944e-09
325,15000,2.88795e-06
325,17000,0.000119723
326,7000,1.4013e-45
326,9000,2.12556e-23
326,11000,8.42964e-14
326,13000,5.64102e-09
326,15000,2.7768e-06
326,17000,0.000116443
327,7000,1.4013e-45
327,9000,1.81103e-23
327,11000,7.68607e-14
327,13000,5.32176e-09
327,15000,2.66993e-06
327,17000,0.000113252
328,7000,1.4013e-45
328,9000,1.54304e-23
328,11000,7.00811e-14
328,13000,5.02057e-09
328,15000,2.56718e-06
328,17000,0.000110148
329,7000,0.0
329,9000,1.3147200000000001e-23
329,11000,6.38991e-14
329,13000,4.73642e-09
329,15000,2.46838e-06
329,17000,0.00010713
330,7000,0.0
330,9000,1.12016e-23
330,11000,5.82627e-14
330,13000,4.46835e-09
330,15000,2.37338e-06
330,17000,0.000104194
331,7000,0.0
331,9000,9.5441e-24
331,11000,5.31232e-14
331,13000,4.21546e-09
331,15000,2.28204e-06
331,17000,0.000101339
332,7000,0.0
332,9000,8.131830000000001e-24
332,11000,4.84373e-14
332,13000,3.97688e-09
332,15000,2.19421e-06
332,17000,9.8562e-05
333,7000,0.0
333,9000,6.92851e-24
333,11000,4.41648e-14
333,13000,3.7518e-09
333,15000,2.10977e-06
333,17000,9.58611e-05
334,7000,0.0
334,9000,5.90326e-24
334,11000,4.02689e-14
334,13000,3.53946e-09
334,15000,2.02857e-06
334,17000,9.32342e-05
335,7000,0.0
335,9000,5.0297300000000005e-24
335,11000,3.67169e-14
335,13000,3.33914e-09
335,15000,1.9505e-06
335,17000,9.06793e-05
336,7000,0.0
336,9000,4.28547e-24
336,11000,3.34781e-14
336,13000,3.15016e-09
336,15000,1.87543e-06
336,17000,8.81944e-05
337,7000,0.0
337,9000,3.651320000000001e-24
337,11000,3.0525e-14
337,13000,2.97187e-09
337,15000,1.80325e-06
337,17000,8.57775e-05
338,7000,0.0
338,9000,3.1110100000000003e-24
338,11000,2.78324e-14
338,13000,2.80367e-09
338,15000,1.73385e-06
338,17000,8.34271e-05
339,7000,0.0
339,9000,2.65067e-24
339,11000,2.53774e-14
339,13000,2.64499e-09
339,15000,1.66712e-06
339,17000,8.11409e-05
340,7000,0.0
340,9000,2.2584300000000002e-24
340,11000,2.31388e-14
340,13000,2.4953e-09
340,15000,1.60296e-06
340,17000,7.89173e-05
341,7000,0.0
341,9000,1.92424e-24
341,11000,2.10978e-14
341,13000,2.35407e-09
341,15000,1.54127e-06
341,17000,7.67547e-05
342,7000,0.0
342,9000,1.6395100000000002e-24
342,11000,1.92367e-14
342,13000,2.22083e-09
342,15000,1.48196e-06
342,17000,7.46514e-05
343,7000,0.0
343,9000,1.3969e-24
343,11000,1.75399e-14
343,13000,2.09515e-09
343,15000,1.42492e-06
343,17000,7.26058e-05
344,7000,0.0
344,9000,1.1901900000000002e-24
344,11000,1.59927e-14
344,13000,1.97657e-09
344,15000,1.37008e-06
344,17000,7.06161e-05
345,7000,0.0
345,9000,1.0140700000000002e-24
345,11000,1.4582e-14
345,13000,1.8647e-09
345,15000,1.31735e-06
345,17000,6.8681e-05
346,7000,0.0
346,9000,8.64019e-25
346,11000,1.32957e-14
346,13000,1.75916e-09
346,15000,1.26665e-06
346,17000,6.6799e-05
347,7000,0.0
347,9000,7.36162e-25
347,11000,1.21229e-14
347,13000,1.6596e-09
347,15000,1.21791e-06
347,17000,6.49684e-05
348,7000,0.0
348,9000,6.27229e-25
348,11000,1.10536e-14
348,13000,1.56567e-09
348,15000,1.17103e-06
348,17000,6.31881e-05
349,7000,0.0
349,9000,5.34416e-25
349,11000,1.00786e-14
349,13000,1.47706e-09
349,15000,1.12597e-06
349,17000,6.14566e-05
350,7000,0.0
350,9000,4.55334e-25
350,11000,9.18952e-15
350,13000,1.39346e-09
350,15000,1.08263e-06
350,17000,5.97725e-05
351,7000,0.0
351,9000,3.8795699999999998e-25
351,11000,8.3789e-15
351,13000,1.3146e-09
351,15000,1.04097e-06
351,17000,5.81345e-05
352,7000,0.0
352,9000,3.30549e-25
352,11000,7.63983e-15
352,13000,1.2402e-09
352,15000,1.0009e-06
352,17000,5.65414e-05
353,7000,0.0
353,9000,2.81637e-25
353,11000,6.96591e-15
353,13000,1.17001e-09
353,15000,9.62382e-07
353,17000,5.4992e-05
354,7000,0.0
354,9000,2.3996000000000004e-25
354,11000,6.35145e-15
354,13000,1.10379e-09
354,15000,9.25344e-07
354,17000,5.34851e-05
355,7000,0.0
355,9000,2.04453e-25
355,11000,5.7912e-15
355,13000,1.04132e-09
355,15000,8.89731e-07
355,17000,5.20194e-05
356,7000,0.0
356,9000,1.7419899999999999e-25
356,11000,5.28036e-15
356,13000,9.82382e-10
356,15000,8.55488e-07
356,17000,5.05939e-05
357,7000,0.0
357,9000,1.48421e-25
357,11000,4.81457e-15
357,13000,9.26782e-10
357,15000,8.22565e-07
357,17000,4.92075e-05
358,7000,0.0
358,9000,1.2645899999999999e-25
358,11000,4.38989e-15
358,13000,8.7433e-10
358,15000,7.90907e-07
358,17000,4.7859e-05
359,7000,0.0
359,9000,1.07746e-25
359,11000,4.00266e-15
359,13000,8.24846e-10
359,15000,7.60469e-07
359,17000,4.65475e-05
360,7000,0.0
360,9000,9.18029e-26
360,11000,3.64958e-15
360,13000,7.78162e-10
360,15000,7.31202e-07
360,17000,4.5272e-05
361,7000,0.0
361,9000,7.82179e-26
361,11000,3.32765e-15
361,13000,7.3412e-10
361,15000,7.03061e-07
361,17000,4.40314e-05
362,7000,0.0
362,9000,6.66438e-26
362,11000,3.03413e-15
362,13000,6.92572e-10
362,15000,6.76003e-07
362,17000,4.28248e-05
363,7000,0.0
363,9000,5.67823e-26
363,11000,2.7665e-15
363,13000,6.53375e-10
363,15000,6.49986e-07
363,17000,4.16513e-05
364,7000,0.0
364,9000,4.8379700000000003e-26
364,11000,2.52245e-15
364,13000,6.16395e-10
364,15000,6.24971e-07
364,17000,4.05099e-05
365,7000,0.0
365,9000,4.12208e-26
365,11000,2.29995e-15
365,13000,5.8151e-10
365,15000,6.00918e-07
365,17000,3.93998e-05
366,7000,0.0
366,9000,3.51212e-26
366,11000,2.09708e-15
366,13000,5.48599e-10
366,15000,5.77791e-07
366,17000,3.83201e-05
367,7000,0.0
367,9000,2.9924e-26
367,11000,1.9121e-15
367,13000,5.1755e-10
367,15000,5.55554e-07
367,17000,3.727e-05
368,7000,0.0
368,9000,2.5496e-26
368,11000,1.74343e-15
368,13000,4.88258e-10
368,15000,5.34174e-07
368,17000,3.62487e-05
369,7000,0.0
369,9000,2.1723300000000002e-26
369,11000,1.58965e-15
369,13000,4.60625e-10
369,15000,5.13615e-07
369,17000,3.52554e-05
370,7000,0.0
370,9000,1.85088e-26
370,11000,1.44942e-15
370,13000,4.34555e-10
370,15000,4.93848e-07
370,17000,3.42893e-05
371,7000,0.0
371,9000,1.57699e-26
371,11000,1.32157e-15
371,13000,4.0996e-10
371,15000,4.74842e-07
371,17000,3.33496e-05
372,7000,0.0
372,9000,1.34364e-26
372,11000,1.20499e-15
372,13000,3.86757e-10
372,15000,4.56568e-07
372,17000,3.24357e-05
373,7000,0.0
373,9000,1.1448200000000001e-26
373,11000,1.0987e-15
373,13000,3.64869e-10
373,15000,4.38996e-07
373,17000,3.15469e-05
374,7000,0.0
374,9000,9.75407e-27
374,11000,1.00179e-15
374,13000,3.44218e-10
374,15000,4.22101e-07
374,17000,3.06824e-05
375,7000,0.0
375,9000,8.310729999999999e-27
375,11000,9.13419e-16
375,13000,3.24736e-10
375,15000,4.05856e-07
375,17000,2.98416e-05
376,7000,0.0
376,9000,7.08097e-27
376,11000,8.32849e-16
376,13000,3.06357e-10
376,15000,3.90236e-07
376,17000,2.90239e-05
377,7000,0.0
377,9000,6.03317e-27
377,11000,7.59383e-16
377,13000,2.89019e-10
377,15000,3.75218e-07
377,17000,2.82285e-05
378,7000,0.0
378,9000,5.1403899999999994e-27
378,11000,6.92397e-16
378,13000,2.72661e-10
378,15000,3.60777e-07
378,17000,2.7455e-05
379,7000,0.0
379,9000,4.37975e-27
379,11000,6.31323e-16
379,13000,2.57229e-10
379,15000,3.46892e-07
379,17000,2.67026e-05
380,7000,0.0
380,9000,3.73166e-27
380,11000,5.75633e-16
380,13000,2.42671e-10
380,15000,3.33542e-07
380,17000,2.59709e-05
381,7000,0.0
381,9000,3.17947e-27
381,11000,5.24857e-16
381,13000,2.28937e-10
381,15000,3.20705e-07
381,17000,2.52592e-05
382,7000,0.0
382,9000,2.70899e-27
382,11000,4.7856e-16
382,13000,2.1598e-10
382,15000,3.08362e-07
382,17000,2.4567e-05
383,7000,0.0
383,9000,2.3081199999999997e-27
383,11000,4.36346e-16
383,13000,2.03756e-10
383,15000,2.96495e-07
383,17000,2.38938e-05
384,7000,0.0
384,9000,1.96658e-27
384,11000,3.97856e-16
384,13000,1.92224e-10
